alpha,beta,gamma,rho_norm,amp_baseline,amp_full
0.3,0.3,0.0,5.0,2.5,2.77
0.3,0.3,0.05,0.5,1.15,1.4425
0.3,0.3,0.05,1.0,1.3,1.615
0.3,0.3,0.05,1.5,1.45,1.7875
0.3,0.3,0.05,2.0,1.6,1.9600000000000002
0.3,0.3,0.05,2.5,1.75,2.1325
0.3,0.3,0.05,3.0,1.9,2.305
0.3,0.3,0.05,3.5,2.05,2.4775
0.3,0.3,0.05,4.0,2.2,2.6500000000000004
0.3,0.3,0.05,4.5,2.3499999999999996,2.8225
0.3,0.3,0.05,5.0,2.5,2.995
0.3,0.3,0.1,0.5,1.15,1.4649999999999999
0.3,0.3,0.1,1.0,1.3,1.6600000000000001
0.3,0.3,0.1,1.5,1.45,1.855
0.3,0.3,0.1,2.0,1.6,2.0500000000000003
0.3,0.3,0.1,2.5,1.75,2.245
0.3,0.3,0.1,3.0,1.9,2.44
0.3,0.3,0.1,3.5,2.05,2.635
0.3,0.3,0.1,4.0,2.2,2.83
0.3,0.3,0.1,4.5,2.3499999999999996,3.0249999999999995
0.3,0.3,0.1,5.0,2.5,3.22
0.3,0.3,0.15,0.5,1.15,1.4874999999999998
0.3,0.3,0.15,1.0,1.3,1.705
0.3,0.3,0.15,1.5,1.45,1.9224999999999999
0.3,0.3,0.15,2.0,1.6,2.14
0.3,0.3,0.15,2.5,1.75,2.3575
0.3,0.3,0.15,3.0,1.9,2.5749999999999997
0.3,0.3,0.15,3.5,2.05,2.7925
0.3,0.3,0.15,4.0,2.2,3.0100000000000002
0.3,0.3,0.15,4.5,2.3499999999999996,3.2274999999999996
0.3,0.3,0.15,5.0,2.5,3.4450000000000003
0.3,0.3,0.2,0.5,1.15,1.51
0.3,0.3,0.2,1.0,1.3,1.75
0.3,0.3,0.2,1.5,1.45,1.99
0.3,0.3,0.2,2.0,1.6,2.23
0.3,0.3,0.2,2.5,1.75,2.47
0.3,0.3,0.2,3.0,1.9,2.71
0.3,0.3,0.2,3.5,2.05,2.95
0.3,0.3,0.2,4.0,2.2,3.1900000000000004
0.3,0.3,0.2,4.5,2.3499999999999996,3.4299999999999997
0.3,0.3,0.2,5.0,2.5,3.67
0.3,0.3,0.25,0.5,1.15,1.5325
0.3,0.3,0.25,1.0,1.3,1.7950000000000002
0.3,0.3,0.25,1.5,1.45,2.0575
0.3,0.3,0.25,2.0,1.6,2.3200000000000003
0.3,0.3,0.25,2.5,1.75,2.5825
0.3,0.3,0.25,3.0,1.9,2.8449999999999998
0.3,0.3,0.25,3.5,2.05,3.1075
0.3,0.3,0.25,4.0,2.2,3.37
0.3,0.3,0.25,4.5,2.3499999999999996,3.6324999999999994
0.3,0.3,0.25,5.0,2.5,3.895
0.3,0.3,0.3,0.5,1.15,1.555
0.3,0.3,0.3,1.0,1.3,1.84
0.3,0.3,0.3,1.5,1.45,2.125
0.3,0.3,0.3,2.0,1.6,2.41
0.3,0.3,0.3,2.5,1.75,2.6950000000000003
0.3,0.3,0.3,3.0,1.9,2.98
0.3,0.3,0.3,3.5,2.05,3.2649999999999997
0.3,0.3,0.3,4.0,2.2,3.5500000000000003
0.3,0.3,0.3,4.5,2.3499999999999996,3.8349999999999995
0.3,0.3,0.3,5.0,2.5,4.12
0.3,0.3,0.35,0.5,1.15,1.5775
0.3,0.3,0.35,1.0,1.3,1.885
0.3,0.3,0.35,1.5,1.45,2.1925
0.3,0.3,0.35,2.0,1.6,2.5
0.3,0.3,0.35,2.5,1.75,2.8075
0.3,0.3,0.35,3.0,1.9,3.1149999999999998
0.3,0.3,0.35,3.5,2.05,3.4224999999999994
0.3,0.3,0.35,4.0,2.2,3.7300000000000004
0.3,0.3,0.35,4.5,2.3499999999999996,4.0375
0.3,0.3,0.35,5.0,2.5,4.345
0.3,0.3,0.4,0.5,1.15,1.5999999999999999
0.3,0.3,0.4,1.0,1.3,1.9300000000000002
0.3,0.3,0.4,1.5,1.45,2.2600000000000002
0.3,0.3,0.4,2.0,1.6,2.5900000000000003
0.3,0.3,0.4,2.5,1.75,2.92
0.3,0.3,0.4,3.0,1.9,3.25
0.3,0.3,0.4,3.5,2.05,3.58
0.3,0.3,0.4,4.0,2.2,3.91
0.3,0.3,0.4,4.5,2.3499999999999996,4.24
0.3,0.3,0.4,5.0,2.5,4.57
0.3,0.3,0.45,0.5,1.15,1.6225
0.3,0.3,0.45,1.0,1.3,1.975
0.3,0.3,0.45,1.5,1.45,2.3275
0.3,0.3,0.45,2.0,1.6,2.68
0.3,0.3,0.45,2.5,1.75,3.0324999999999998
0.3,0.3,0.45,3.0,1.9,3.385
0.3,0.3,0.45,3.5,2.05,3.7375
0.3,0.3,0.45,4.0,2.2,4.09
0.3,0.3,0.45,4.5,2.3499999999999996,4.4425
0.3,0.3,0.45,5.0,2.5,4.795
0.3,0.3,0.5,0.5,1.15,1.645
0.3,0.3,0.5,1.0,1.3,2.02
0.3,0.3,0.5,1.5,1.45,2.395
0.3,0.3,0.5,2.0,1.6,2.77
0.3,0.3,0.5,2.5,1.75,3.145
0.3,0.3,0.5,3.0,1.9,3.52
0.3,0.3,0.5,3.5,2.05,3.8949999999999996
0.3,0.3,0.5,4.0,2.2,4.2700000000000005
0.3,0.3,0.5,4.5,2.3499999999999996,4.645
0.3,0.3,0.5,5.0,2.5,5.02
0.3,0.4,0.0,0.5,1.15,1.51
0.3,0.4,0.0,1.0,1.3,1.6600000000000001
0.3,0.4,0.0,1.5,1.45,1.81
0.3,0.4,0.0,2.0,1.6,1.9600000000000002
0.3,0.4,0.0,2.5,1.75,2.11
0.3,0.4,0.0,3.0,1.9,2.26
0.3,0.4,0.0,3.5,2.05,2.4099999999999997
0.3,0.4,0.0,4.0,2.2,2.56
0.3,0.4,0.0,4.5,2.3499999999999996,2.7099999999999995
0.3,0.4,0.0,5.0,2.5,2.86
0.3,0.4,0.05,0.5,1.15,1.5325
0.3,0.4,0.05,1.0,1.3,1.705
0.3,0.4,0.05,1.5,1.45,1.8775000000000002
0.3,0.4,0.05,2.0,1.6,2.0500000000000003
0.3,0.4,0.05,2.5,1.75,2.2224999999999997
0.3,0.4,0.05,3.0,1.9,2.395
0.3,0.4,0.05,3.5,2.05,2.5675
0.3,0.4,0.05,4.0,2.2,2.74
0.3,0.4,0.05,4.5,2.3499999999999996,2.9124999999999996
0.3,0.4,0.05,5.0,2.5,3.085
0.3,0.4,0.1,0.5,1.15,1.555
0.3,0.4,0.1,1.0,1.3,1.7500000000000002
0.3,0.4,0.1,1.5,1.45,1.945
0.3,0.4,0.1,2.0,1.6,2.14
0.3,0.4,0.1,2.5,1.75,2.335
0.3,0.4,0.1,3.0,1.9,2.53
0.3,0.4,0.1,3.5,2.05,2.7249999999999996
0.3,0.4,0.1,4.0,2.2,2.92
0.3,0.4,0.1,4.5,2.3499999999999996,3.1149999999999993
0.3,0.4,0.1,5.0,2.5,3.31
0.3,0.4,0.15,0.5,1.15,1.5775000000000001
0.3,0.4,0.15,1.0,1.3,1.7950000000000002
0.3,0.4,0.15,1.5,1.45,2.0125
0.3,0.4,0.15,2.0,1.6,2.2300000000000004
0.3,0.4,0.15,2.5,1.75,2.4475
0.3,0.4,0.15,3.0,1.9,2.6649999999999996
0.3,0.4,0.15,3.5,2.05,2.8825
0.3,0.4,0.15,4.0,2.2,3.1
0.3,0.4,0.15,4.5,2.3499999999999996,3.3174999999999994
0.3,0.4,0.15,5.0,2.5,3.535
0.3,0.4,0.2,0.5,1.15,1.6
0.3,0.4,0.2,1.0,1.3,1.84
0.3,0.4,0.2,1.5,1.45,2.08
0.3,0.4,0.2,2.0,1.6,2.3200000000000003
0.3,0.4,0.2,2.5,1.75,2.56
0.3,0.4,0.2,3.0,1.9,2.8
0.3,0.4,0.2,3.5,2.05,3.04
0.3,0.4,0.2,4.0,2.2,3.2800000000000002
0.3,0.4,0.2,4.5,2.3499999999999996,3.5199999999999996
0.3,0.4,0.2,5.0,2.5,3.76
0.3,0.4,0.25,0.5,1.15,1.6225
0.3,0.4,0.25,1.0,1.3,1.8850000000000002
0.3,0.4,0.25,1.5,1.45,2.1475
0.3,0.4,0.25,2.0,1.6,2.41
0.3,0.4,0.25,2.5,1.75,2.6725
0.3,0.4,0.25,3.0,1.9,2.9349999999999996
0.3,0.4,0.25,3.5,2.05,3.1975
0.3,0.4,0.25,4.0,2.2,3.46
0.3,0.4,0.25,4.5,2.3499999999999996,3.7224999999999993
0.3,0.4,0.25,5.0,2.5,3.985
0.3,0.4,0.3,0.5,1.15,1.645
0.3,0.4,0.3,1.0,1.3,1.9300000000000002
0.3,0.4,0.3,1.5,1.45,2.215
0.3,0.4,0.3,2.0,1.6,2.5
0.3,0.4,0.3,2.5,1.75,2.785
0.3,0.4,0.3,3.0,1.9,3.07
0.3,0.4,0.3,3.5,2.05,3.3549999999999995
0.3,0.4,0.3,4.0,2.2,3.64
0.3,0.4,0.3,4.5,2.3499999999999996,3.9249999999999994
0.3,0.4,0.3,5.0,2.5,4.21
0.3,0.4,0.35,0.5,1.15,1.6675
0.3,0.4,0.35,1.0,1.3,1.975
0.3,0.4,0.35,1.5,1.45,2.2824999999999998
0.3,0.4,0.35,2.0,1.6,2.5900000000000003
0.3,0.4,0.35,2.5,1.75,2.8975
0.3,0.4,0.35,3.0,1.9,3.2049999999999996
0.3,0.4,0.35,3.5,2.05,3.5124999999999993
0.3,0.4,0.35,4.0,2.2,3.8200000000000003
0.3,0.4,0.35,4.5,2.3499999999999996,4.1274999999999995
0.3,0.4,0.35,5.0,2.5,4.435
0.3,0.4,0.4,0.5,1.15,1.69
0.3,0.4,0.4,1.0,1.3,2.02
0.3,0.4,0.4,1.5,1.45,2.35
0.3,0.4,0.4,2.0,1.6,2.68
0.3,0.4,0.4,2.5,1.75,3.01
0.3,0.4,0.4,3.0,1.9,3.34
0.3,0.4,0.4,3.5,2.05,3.67
0.3,0.4,0.4,4.0,2.2,4.0
0.3,0.4,0.4,4.5,2.3499999999999996,4.33
0.3,0.4,0.4,5.0,2.5,4.66
0.3,0.4,0.45,0.5,1.15,1.7125
0.3,0.4,0.45,1.0,1.3,2.0650000000000004
0.3,0.4,0.45,1.5,1.45,2.4175
0.3,0.4,0.45,2.0,1.6,2.7700000000000005
0.3,0.4,0.45,2.5,1.75,3.1224999999999996
0.3,0.4,0.45,3.0,1.9,3.4749999999999996
0.3,0.4,0.45,3.5,2.05,3.8274999999999997
0.3,0.4,0.45,4.0,2.2,4.18
0.3,0.4,0.45,4.5,2.3499999999999996,4.5325
0.3,0.4,0.45,5.0,2.5,4.885
0.3,0.4,0.5,0.5,1.15,1.735
0.3,0.4,0.5,1.0,1.3,2.1100000000000003
0.3,0.4,0.5,1.5,1.45,2.4850000000000003
0.3,0.4,0.5,2.0,1.6,2.8600000000000003
0.3,0.4,0.5,2.5,1.75,3.235
0.3,0.4,0.5,3.0,1.9,3.61
0.3,0.4,0.5,3.5,2.05,3.9849999999999994
0.3,0.4,0.5,4.0,2.2,4.36
0.3,0.4,0.5,4.5,2.3499999999999996,4.734999999999999
0.3,0.4,0.5,5.0,2.5,5.109999999999999
0.3,0.5,0.0,0.5,1.15,1.5999999999999999
0.3,0.5,0.0,1.0,1.3,1.75
0.3,0.5,0.0,1.5,1.45,1.9
0.3,0.5,0.0,2.0,1.6,2.0500000000000003
0.3,0.5,0.0,2.5,1.75,2.2
0.3,0.5,0.0,3.0,1.9,2.35
0.3,0.5,0.0,3.5,2.05,2.5
0.3,0.5,0.0,4.0,2.2,2.6500000000000004
0.3,0.5,0.0,4.5,2.3499999999999996,2.8
0.3,0.5,0.0,5.0,2.5,2.95
0.3,0.5,0.05,0.5,1.15,1.6224999999999998
0.3,0.5,0.05,1.0,1.3,1.795
0.3,0.5,0.05,1.5,1.45,1.9675
0.3,0.5,0.05,2.0,1.6,2.14
0.3,0.5,0.05,2.5,1.75,2.3125
0.3,0.5,0.05,3.0,1.9,2.4850000000000003
0.3,0.5,0.05,3.5,2.05,2.6575
0.3,0.5,0.05,4.0,2.2,2.8300000000000005
0.3,0.5,0.05,4.5,2.3499999999999996,3.0025
0.3,0.5,0.05,5.0,2.5,3.1750000000000003
0.3,0.5,0.1,0.5,1.15,1.6449999999999998
0.3,0.5,0.1,1.0,1.3,1.84
0.3,0.5,0.1,1.5,1.45,2.035
0.3,0.5,0.1,2.0,1.6,2.2300000000000004
0.3,0.5,0.1,2.5,1.75,2.4250000000000003
0.3,0.5,0.1,3.0,1.9,2.62
0.3,0.5,0.1,3.5,2.05,2.815
0.3,0.5,0.1,4.0,2.2,3.0100000000000002
0.3,0.5,0.1,4.5,2.3499999999999996,3.205
0.3,0.5,0.1,5.0,2.5,3.4000000000000004
0.3,0.5,0.15,0.5,1.15,1.6675
0.3,0.5,0.15,1.0,1.3,1.885
0.3,0.5,0.15,1.5,1.45,2.1025
0.3,0.5,0.15,2.0,1.6,2.3200000000000003
0.3,0.5,0.15,2.5,1.75,2.5375
0.3,0.5,0.15,3.0,1.9,2.755
0.3,0.5,0.15,3.5,2.05,2.9725
0.3,0.5,0.15,4.0,2.2,3.1900000000000004
0.3,0.5,0.15,4.5,2.3499999999999996,3.4074999999999998
0.3,0.5,0.15,5.0,2.5,3.625
0.3,0.5,0.2,0.5,1.15,1.69
0.3,0.5,0.2,1.0,1.3,1.93
0.3,0.5,0.2,1.5,1.45,2.17
0.3,0.5,0.2,2.0,1.6,2.41
0.3,0.5,0.2,2.5,1.75,2.6500000000000004
0.3,0.5,0.2,3.0,1.9,2.89
0.3,0.5,0.2,3.5,2.05,3.13
0.3,0.5,0.2,4.0,2.2,3.3700000000000006
0.3,0.5,0.2,4.5,2.3499999999999996,3.61
0.3,0.5,0.2,5.0,2.5,3.85
0.3,0.5,0.25,0.5,1.15,1.7125
0.3,0.5,0.25,1.0,1.3,1.975
0.3,0.5,0.25,1.5,1.45,2.2375
0.3,0.5,0.25,2.0,1.6,2.5000000000000004
0.3,0.5,0.25,2.5,1.75,2.7625
0.3,0.5,0.25,3.0,1.9,3.0250000000000004
0.3,0.5,0.25,3.5,2.05,3.2875
0.3,0.5,0.25,4.0,2.2,3.5500000000000003
0.3,0.5,0.25,4.5,2.3499999999999996,3.8125
0.3,0.5,0.25,5.0,2.5,4.075
0.3,0.5,0.3,0.5,1.15,1.7349999999999999
0.3,0.5,0.3,1.0,1.3,2.02
0.3,0.5,0.3,1.5,1.45,2.3049999999999997
0.3,0.5,0.3,2.0,1.6,2.5900000000000003
0.3,0.5,0.3,2.5,1.75,2.875
0.3,0.5,0.3,3.0,1.9,3.16
0.3,0.5,0.3,3.5,2.05,3.4450000000000003
0.3,0.5,0.3,4.0,2.2,3.7300000000000004
0.3,0.5,0.3,4.5,2.3499999999999996,4.015
0.3,0.5,0.3,5.0,2.5,4.300000000000001
0.3,0.5,0.35,0.5,1.15,1.7574999999999998
0.3,0.5,0.35,1.0,1.3,2.065
0.3,0.5,0.35,1.5,1.45,2.3724999999999996
0.3,0.5,0.35,2.0,1.6,2.68
0.3,0.5,0.35,2.5,1.75,2.9875000000000003
0.3,0.5,0.35,3.0,1.9,3.295
0.3,0.5,0.35,3.5,2.05,3.6025
0.3,0.5,0.35,4.0,2.2,3.91
0.3,0.5,0.35,4.5,2.3499999999999996,4.217499999999999
0.3,0.5,0.35,5.0,2.5,4.525
0.3,0.5,0.4,0.5,1.15,1.7799999999999998
0.3,0.5,0.4,1.0,1.3,2.11
0.3,0.5,0.4,1.5,1.45,2.44
0.3,0.5,0.4,2.0,1.6,2.7700000000000005
0.3,0.5,0.4,2.5,1.75,3.1
0.3,0.5,0.4,3.0,1.9,3.4300000000000006
0.3,0.5,0.4,3.5,2.05,3.7600000000000002
0.3,0.5,0.4,4.0,2.2,4.090000000000001
0.3,0.5,0.4,4.5,2.3499999999999996,4.42
0.3,0.5,0.4,5.0,2.5,4.75
0.3,0.5,0.45,0.5,1.15,1.8024999999999998
0.3,0.5,0.45,1.0,1.3,2.1550000000000002
0.3,0.5,0.45,1.5,1.45,2.5075
0.3,0.5,0.45,2.0,1.6,2.8600000000000003
0.3,0.5,0.45,2.5,1.75,3.2125000000000004
0.3,0.5,0.45,3.0,1.9,3.5650000000000004
0.3,0.5,0.45,3.5,2.05,3.9175
0.3,0.5,0.45,4.0,2.2,4.2700000000000005
0.3,0.5,0.45,4.5,2.3499999999999996,4.6225
0.3,0.5,0.45,5.0,2.5,4.975
0.3,0.5,0.5,0.5,1.15,1.825
0.3,0.5,0.5,1.0,1.3,2.2
0.3,0.5,0.5,1.5,1.45,2.575
0.3,0.5,0.5,2.0,1.6,2.95
0.3,0.5,0.5,2.5,1.75,3.325
0.3,0.5,0.5,3.0,1.9,3.7
0.3,0.5,0.5,3.5,2.05,4.075
0.3,0.5,0.5,4.0,2.2,4.45
0.3,0.5,0.5,4.5,2.3499999999999996,4.824999999999999
0.3,0.5,0.5,5.0,2.5,5.2
0.3,0.6,0.0,0.5,1.15,1.69
0.3,0.6,0.0,1.0,1.3,1.84
0.3,0.6,0.0,1.5,1.45,1.99
0.3,0.6,0.0,2.0,1.6,2.14
0.3,0.6,0.0,2.5,1.75,2.29
0.3,0.6,0.0,3.0,1.9,2.44
0.3,0.6,0.0,3.5,2.05,2.59
0.3,0.6,0.0,4.0,2.2,2.74
0.3,0.6,0.0,4.5,2.3499999999999996,2.8899999999999997
0.3,0.6,0.0,5.0,2.5,3.04
0.3,0.6,0.05,0.5,1.15,1.7125
0.3,0.6,0.05,1.0,1.3,1.885
0.3,0.6,0.05,1.5,1.45,2.0575
0.3,0.6,0.05,2.0,1.6,2.23
0.3,0.6,0.05,2.5,1.75,2.4025
0.3,0.6,0.05,3.0,1.9,2.575
0.3,0.6,0.05,3.5,2.05,2.7475
0.3,0.6,0.05,4.0,2.2,2.9200000000000004
0.3,0.6,0.05,4.5,2.3499999999999996,3.0925
0.3,0.6,0.05,5.0,2.5,3.265
0.3,0.6,0.1,0.5,1.15,1.7349999999999999
0.3,0.6,0.1,1.0,1.3,1.9300000000000002
0.3,0.6,0.1,1.5,1.45,2.125
0.3,0.6,0.1,2.0,1.6,2.3200000000000003
0.3,0.6,0.1,2.5,1.75,2.515
0.3,0.6,0.1,3.0,1.9,2.71
0.3,0.6,0.1,3.5,2.05,2.905
0.3,0.6,0.1,4.0,2.2,3.1
0.3,0.6,0.1,4.5,2.3499999999999996,3.295
0.3,0.6,0.1,5.0,2.5,3.49
0.3,0.6,0.15,0.5,1.15,1.7574999999999998
0.3,0.6,0.15,1.0,1.3,1.975
0.3,0.6,0.15,1.5,1.45,2.1925
0.3,0.6,0.15,2.0,1.6,2.41
0.3,0.6,0.15,2.5,1.75,2.6275
0.3,0.6,0.15,3.0,1.9,2.8449999999999998
0.3,0.6,0.15,3.5,2.05,3.0625
0.3,0.6,0.15,4.0,2.2,3.2800000000000002
0.3,0.6,0.15,4.5,2.3499999999999996,3.4974999999999996
0.3,0.6,0.15,5.0,2.5,3.715
0.3,0.6,0.2,0.5,1.15,1.78
0.3,0.6,0.2,1.0,1.3,2.02
0.3,0.6,0.2,1.5,1.45,2.2600000000000002
0.3,0.6,0.2,2.0,1.6,2.5
0.3,0.6,0.2,2.5,1.75,2.74
0.3,0.6,0.2,3.0,1.9,2.98
0.3,0.6,0.2,3.5,2.05,3.2199999999999998
0.3,0.6,0.2,4.0,2.2,3.4600000000000004
0.3,0.6,0.2,4.5,2.3499999999999996,3.6999999999999997
0.3,0.6,0.2,5.0,2.5,3.94
0.3,0.6,0.25,0.5,1.15,1.8025
0.3,0.6,0.25,1.0,1.3,2.065
0.3,0.6,0.25,1.5,1.45,2.3275
0.3,0.6,0.25,2.0,1.6,2.5900000000000003
0.3,0.6,0.25,2.5,1.75,2.8525
0.3,0.6,0.25,3.0,1.9,3.115
0.3,0.6,0.25,3.5,2.05,3.3775
0.3,0.6,0.25,4.0,2.2,3.64
0.3,0.6,0.25,4.5,2.3499999999999996,3.9025
0.3,0.6,0.25,5.0,2.5,4.165
0.3,0.6,0.3,0.5,1.15,1.825
0.3,0.6,0.3,1.0,1.3,2.1100000000000003
0.3,0.6,0.3,1.5,1.45,2.395
0.3,0.6,0.3,2.0,1.6,2.68
0.3,0.6,0.3,2.5,1.75,2.965
0.3,0.6,0.3,3.0,1.9,3.25
0.3,0.6,0.3,3.5,2.05,3.535
0.3,0.6,0.3,4.0,2.2,3.8200000000000003
0.3,0.6,0.3,4.5,2.3499999999999996,4.1049999999999995
0.3,0.6,0.3,5.0,2.5,4.390000000000001
0.3,0.6,0.35,0.5,1.15,1.8475
0.3,0.6,0.35,1.0,1.3,2.1550000000000002
0.3,0.6,0.35,1.5,1.45,2.4625
0.3,0.6,0.35,2.0,1.6,2.77
0.3,0.6,0.35,2.5,1.75,3.0775
0.3,0.6,0.35,3.0,1.9,3.385
0.3,0.6,0.35,3.5,2.05,3.6925
0.3,0.6,0.35,4.0,2.2,4.0
0.3,0.6,0.35,4.5,2.3499999999999996,4.307499999999999
0.3,0.6,0.35,5.0,2.5,4.615
0.3,0.6,0.4,0.5,1.15,1.8699999999999999
0.3,0.6,0.4,1.0,1.3,2.2
0.3,0.6,0.4,1.5,1.45,2.5300000000000002
0.3,0.6,0.4,2.0,1.6,2.8600000000000003
0.3,0.6,0.4,2.5,1.75,3.19
0.3,0.6,0.4,3.0,1.9,3.5200000000000005
0.3,0.6,0.4,3.5,2.05,3.85
0.3,0.6,0.4,4.0,2.2,4.180000000000001
0.3,0.6,0.4,4.5,2.3499999999999996,4.51
0.3,0.6,0.4,5.0,2.5,4.84
0.3,0.6,0.45,0.5,1.15,1.8925
0.3,0.6,0.45,1.0,1.3,2.245
0.3,0.6,0.45,1.5,1.45,2.5975
0.3,0.6,0.45,2.0,1.6,2.95
0.3,0.6,0.45,2.5,1.75,3.3025
0.3,0.6,0.45,3.0,1.9,3.6550000000000002
0.3,0.6,0.45,3.5,2.05,4.0075
0.3,0.6,0.45,4.0,2.2,4.36
0.3,0.6,0.45,4.5,2.3499999999999996,4.7124999999999995
0.3,0.6,0.45,5.0,2.5,5.0649999999999995
0.3,0.6,0.5,0.5,1.15,1.915
0.3,0.6,0.5,1.0,1.3,2.29
0.3,0.6,0.5,1.5,1.45,2.665
0.3,0.6,0.5,2.0,1.6,3.04
0.3,0.6,0.5,2.5,1.75,3.415
0.3,0.6,0.5,3.0,1.9,3.79
0.3,0.6,0.5,3.5,2.05,4.165
0.3,0.6,0.5,4.0,2.2,4.54
0.3,0.6,0.5,4.5,2.3499999999999996,4.914999999999999
0.3,0.6,0.5,5.0,2.5,5.29
0.3,0.7,0.0,0.5,1.15,1.7799999999999998
0.3,0.7,0.0,1.0,1.3,1.9300000000000002
0.3,0.7,0.0,1.5,1.45,2.08
0.3,0.7,0.0,2.0,1.6,2.23
0.3,0.7,0.0,2.5,1.75,2.38
0.3,0.7,0.0,3.0,1.9,2.53
0.3,0.7,0.0,3.5,2.05,2.6799999999999997
0.3,0.7,0.0,4.0,2.2,2.83
0.3,0.7,0.0,4.5,2.3499999999999996,2.9799999999999995
0.3,0.7,0.0,5.0,2.5,3.13
0.3,0.7,0.05,0.5,1.15,1.8024999999999998
0.3,0.7,0.05,1.0,1.3,1.975
0.3,0.7,0.05,1.5,1.45,2.1475
0.3,0.7,0.05,2.0,1.6,2.32
0.3,0.7,0.05,2.5,1.75,2.4924999999999997
0.3,0.7,0.05,3.0,1.9,2.665
0.3,0.7,0.05,3.5,2.05,2.8375
0.3,0.7,0.05,4.0,2.2,3.0100000000000002
0.3,0.7,0.05,4.5,2.3499999999999996,3.1824999999999997
0.3,0.7,0.05,5.0,2.5,3.355
0.3,0.7,0.1,0.5,1.15,1.8249999999999997
0.3,0.7,0.1,1.0,1.3,2.02
0.3,0.7,0.1,1.5,1.45,2.2150000000000003
0.3,0.7,0.1,2.0,1.6,2.41
0.3,0.7,0.1,2.5,1.75,2.605
0.3,0.7,0.1,3.0,1.9,2.8
0.3,0.7,0.1,3.5,2.05,2.9949999999999997
0.3,0.7,0.1,4.0,2.2,3.19
0.3,0.7,0.1,4.5,2.3499999999999996,3.385
0.3,0.7,0.1,5.0,2.5,3.58
0.3,0.7,0.15,0.5,1.15,1.8474999999999997
0.3,0.7,0.15,1.0,1.3,2.0650000000000004
0.3,0.7,0.15,1.5,1.45,2.2825
0.3,0.7,0.15,2.0,1.6,2.5
0.3,0.7,0.15,2.5,1.75,2.7175
0.3,0.7,0.15,3.0,1.9,2.9349999999999996
0.3,0.7,0.15,3.5,2.05,3.1525
0.3,0.7,0.15,4.0,2.2,3.37
0.3,0.7,0.15,4.5,2.3499999999999996,3.5874999999999995
0.3,0.7,0.15,5.0,2.5,3.8049999999999997
0.3,0.7,0.2,0.5,1.15,1.8699999999999999
0.3,0.7,0.2,1.0,1.3,2.1100000000000003
0.3,0.7,0.2,1.5,1.45,2.35
0.3,0.7,0.2,2.0,1.6,2.59
0.3,0.7,0.2,2.5,1.75,2.83
0.3,0.7,0.2,3.0,1.9,3.07
0.3,0.7,0.2,3.5,2.05,3.3099999999999996
0.3,0.7,0.2,4.0,2.2,3.5500000000000003
0.3,0.7,0.2,4.5,2.3499999999999996,3.7899999999999996
0.3,0.7,0.2,5.0,2.5,4.03
0.3,0.7,0.25,0.5,1.15,1.8924999999999998
0.3,0.7,0.25,1.0,1.3,2.1550000000000002
0.3,0.7,0.25,1.5,1.45,2.4175
0.3,0.7,0.25,2.0,1.6,2.68
0.3,0.7,0.25,2.5,1.75,2.9425
0.3,0.7,0.25,3.0,1.9,3.205
0.3,0.7,0.25,3.5,2.05,3.4675
0.3,0.7,0.25,4.0,2.2,3.73
0.3,0.7,0.25,4.5,2.3499999999999996,3.9924999999999997
0.3,0.7,0.25,5.0,2.5,4.255
0.3,0.7,0.3,0.5,1.15,1.9149999999999998
0.3,0.7,0.3,1.0,1.3,2.2
0.3,0.7,0.3,1.5,1.45,2.485
0.3,0.7,0.3,2.0,1.6,2.77
0.3,0.7,0.3,2.5,1.75,3.0549999999999997
0.3,0.7,0.3,3.0,1.9,3.34
0.3,0.7,0.3,3.5,2.05,3.625
0.3,0.7,0.3,4.0,2.2,3.91
0.3,0.7,0.3,4.5,2.3499999999999996,4.194999999999999
0.3,0.7,0.3,5.0,2.5,4.48
0.3,0.7,0.35,0.5,1.15,1.9374999999999998
0.3,0.7,0.35,1.0,1.3,2.245
0.3,0.7,0.35,1.5,1.45,2.5525
0.3,0.7,0.35,2.0,1.6,2.86
0.3,0.7,0.35,2.5,1.75,3.1675
0.3,0.7,0.35,3.0,1.9,3.4749999999999996
0.3,0.7,0.35,3.5,2.05,3.7824999999999998
0.3,0.7,0.35,4.0,2.2,4.09
0.3,0.7,0.35,4.5,2.3499999999999996,4.397499999999999
0.3,0.7,0.35,5.0,2.5,4.705
0.3,0.7,0.4,0.5,1.15,1.9599999999999997
0.3,0.7,0.4,1.0,1.3,2.29
0.3,0.7,0.4,1.5,1.45,2.62
0.3,0.7,0.4,2.0,1.6,2.95
0.3,0.7,0.4,2.5,1.75,3.28
0.3,0.7,0.4,3.0,1.9,3.6100000000000003
0.3,0.7,0.4,3.5,2.05,3.94
0.3,0.7,0.4,4.0,2.2,4.2700000000000005
0.3,0.7,0.4,4.5,2.3499999999999996,4.6
0.3,0.7,0.4,5.0,2.5,4.93
0.3,0.7,0.45,0.5,1.15,1.9825
0.3,0.7,0.45,1.0,1.3,2.335
0.3,0.7,0.45,1.5,1.45,2.6875
0.3,0.7,0.45,2.0,1.6,3.04
0.3,0.7,0.45,2.5,1.75,3.3925
0.3,0.7,0.45,3.0,1.9,3.745
0.3,0.7,0.45,3.5,2.05,4.0975
0.3,0.7,0.45,4.0,2.2,4.45
0.3,0.7,0.45,4.5,2.3499999999999996,4.802499999999999
