source_id,ra,dec,distance_pc,bp_rp,M_G,ruwe,tension_score,nss_likelihood,anomaly_class
2621051110039687936,331.52288038903333,-5.358357027027191,36.449122642202845,0.8619385,4.597753605075134,2.1206505,0.4847379,0.9437410728956261,Below Top 5% Threshold
1873271430935980160,314.5491182430022,40.19229520440285,38.673881673225786,1.7233,7.225770179373633,36.396687,2.3670802,0.9436931442895231,Unexplained Astrometric Tension (High Priority)
709228709798892672,127.07207571781376,32.20648880486558,44.27152003306764,1.0002184,5.518721832771146,2.8260236,0.5976417,0.9435193383949917,Below Top 5% Threshold
465464366292834816,38.899248760546,61.10597942952073,48.72322953863167,0.8539219,4.816025664650715,3.7044423,0.7730588,0.943487670312593,Below Top 5% Threshold
115364234616059392,44.718371636728016,26.77463304315022,28.981708235386343,1.0424914,5.664077699959512,2.5341723,0.56905496,0.9434494709029115,Below Top 5% Threshold
2767387380324493184,0.3050591048212217,13.975743360423897,36.57570379845578,1.7335243,7.107808541618869,11.480915,1.4721606,0.9434077036510611,Below Top 5% Threshold
4277922774136597120,275.88062962140475,3.0882987203246275,48.6733891355358,0.98562765,4.73514506356193,19.609837,1.9454346,0.9433932688512714,Unexplained Astrometric Tension (High Priority)
4513495442518338688,288.1152897247728,16.84925153281705,45.439828822443786,0.93377256,4.4641369666797415,6.2774706,1.1863487,0.9433104446098255,Below Top 5% Threshold
6172313448297170304,210.75676170525188,-31.68423958621385,40.33267297776298,0.82073164,4.602823274635241,2.5584915,0.5598873,0.9431035945725706,Below Top 5% Threshold
5788964286871098624,197.013532225879,-77.31023755605983,42.47810733007346,1.2589488,5.297810210388237,25.92389,2.1290028,0.9429368532475411,Unexplained Astrometric Tension (High Priority)
81166811651514880,38.9763012067701,15.248593995525905,46.90932572031279,1.2922764,5.885783048017569,29.76111,2.1629748,0.9426450857717144,Unexplained Astrometric Tension (High Priority)
6782542814031068416,320.8236244013483,-34.511354854901114,42.10028133237969,1.7382259,7.271129010050657,10.797964,1.4466149,0.9425574000018105,Below Top 5% Threshold
3481380127975181696,171.24474240982389,-31.99928798552417,48.674219467647575,0.8492751,4.519942620160507,23.57559,2.1792603,0.9425100501123792,Unexplained Astrometric Tension (High Priority)
326940164774368384,36.5405814682263,34.46922738304566,44.45638212152024,0.9069042,4.583704416303863,6.227394,1.1080528,0.9424920527313599,Below Top 5% Threshold
1362034429935121280,263.58027197947155,46.94613796645856,32.72907429614581,1.2364964,5.843952390166539,2.774356,0.6082466,0.9424639956011156,Below Top 5% Threshold
1193336189087814144,238.8285283135889,16.043436155346402,32.27899870773839,1.2228398,5.824187727626001,2.5530245,0.5503585,0.942316046037363,Below Top 5% Threshold
5962356922678202624,265.17624938012733,-37.62307917708026,39.50306973141176,1.2543449,6.468700773056007,25.242462,2.1400976,0.9420682885458126,Unexplained Astrometric Tension (High Priority)
5210494447648534400,122.20880505226778,-76.63860896031659,45.61867319514933,1.1277366,5.744924750974708,2.4854724,0.5381573,0.9419897247800807,Below Top 5% Threshold
5914654305776844672,253.3912371494312,-60.82249413171697,48.05823091871682,1.4887218,6.594675100700565,30.889908,2.234371,0.9419291067797394,Unexplained Astrometric Tension (High Priority)
172817599818083200,66.15668061516547,33.96056565842549,40.5976055283078,1.1367683,6.162292903112741,14.358626,1.5939786,0.9419128811190131,Unexplained Astrometric Tension (High Priority)
130938267067432704,36.4182632657144,28.765697937037725,33.767736195324524,1.1861486,6.117983268459545,4.5188212,0.82884705,0.9417194999622186,Below Top 5% Threshold
4590455518346609792,272.06734740577184,29.69102597229725,32.08739414994043,0.9206977,4.801237754854952,8.849693,1.3144689,0.9415954936285711,Below Top 5% Threshold
3853905873034663424,147.26208504919543,7.81872258558803,45.761892716045416,1.1998663,6.202247106921403,11.262777,1.3878253,0.9415860282459082,Below Top 5% Threshold
6477912672193822592,315.6665732518509,-50.493788162721394,41.185367744032845,1.2270117,5.7288842592438805,6.515922,1.0590148,0.9413525743397875,Below Top 5% Threshold
5755275147511790848,129.70744968038716,-5.950142843040464,49.34134115008022,0.86164856,4.564554250501853,6.9655814,1.1829162,0.9411025060799112,Below Top 5% Threshold
