source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,astrometric_excess_noise,visibility_periods_used,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_bp_rp_excess_factor,radial_velocity,radial_velocity_error,duplicated_source,teff_gspphot,plx_snr,pm_tot,vt_kms,log_ruwe,log_noise,tension_score
3640929611741605632,213.58741766158158,-5.9473539976306515,24.33473826232561,0.027552336,-306.0111320544626,0.028938035,82.36968552749168,0.021624403,1.0076855,0.14297459,13,6.2313066,6.5177827,5.778364,1.1958661,-33.000988,0.1194987,False,5919.987,883.2186810221307,316.90310512071613,61.73354512948984,0.0033250274,0.058036584,0.06136161
5539380022147550336,117.53332765651336,-36.42625046563682,31.179722662374008,0.013637065,-109.90157833522474,0.013174102,-20.927684867050502,0.01573702,1.0295731,0.11866735,28,11.734014,12.899104,10.66257,1.3772372,19.00417,0.28058857,False,,2286.3954056596035,111.87638229075927,17.00934417219397,0.0126571795,0.04870097,0.06135815
1070387905514406400,152.2183321272296,69.27662289178927,25.243042271321066,0.012562859,196.63280907996,0.011415029,17.627047567745635,0.013402849,1.0603184,0.08622988,28,10.850841,11.752573,9.911268,1.3161587,-27.151474,0.20482406,False,,2009.3389990514224,197.42131195144958,37.074366734699865,0.025436278,0.03592176,0.06135804
480029532396056832,81.33351467186509,65.18190535973702,26.360583802667794,0.014279265,-108.90336003088386,0.009651948,19.530568362794565,0.011197168,1.0574468,0.089132026,23,9.93894,10.583066,9.082252,1.3272889,,,False,4199.864,1846.0742820151684,110.64079232629395,19.89672765691731,0.024258543,0.037080545,0.061339088
5778546620355394816,237.2474685220107,-79.54856520743176,22.12234004893976,0.01398965,-140.21271449186338,0.015306997,-178.5041716630649,0.018826274,1.0384912,0.1090034,25,11.386898,12.332306,10.4290905,1.320635,26.546787,0.30058777,False,,1581.3362380560598,226.98754284386123,48.639865169987246,0.01640284,0.044932887,0.061335728
3529712808001138432,189.983630915655,-12.873347401837872,22.810392891326725,0.030433524,-275.28564644506935,0.032997955,-3.1878289573046885,0.025159528,1.0728523,0.073481955,18,14.8413515,16.559397,13.596695,1.4735906,-19.287035,4.1107917,False,,749.5153236780512,275.30410347857287,57.21386955650825,0.030539919,0.030794732,0.06133465
1871757983231779840,314.47589139050984,37.91417236623612,20.124223688791318,0.013340492,-9.805361645877912,0.011441678,7.807231168159612,0.01363854,1.0569847,0.089582324,27,11.639247,12.5722,10.684724,1.3210665,-33.908848,0.2506023,False,,1508.5068817723852,12.533873125236928,2.9524840536872663,0.024068685,0.037260048,0.06132873
3381227714041695616,103.58870526810354,24.222441355597713,30.59674865261216,0.017663617,244.8322315220762,0.019359676,-335.1991303644124,0.016425373,1.1058949,0.041369606,16,13.410489,14.8395405,12.240698,1.4307805,-19.138723,0.9610295,False,3286.8284,1732.1904791461955,415.09189174101897,64.31175685961507,0.043713864,0.017604878,0.06131874
6196088669260028032,201.85292305229083,-21.65536160279678,25.84309401747191,0.01862992,-197.4937108192754,0.019570678,-10.001045973718552,0.013745363,1.064458,0.081895255,16,9.544232,10.135782,8.815271,1.2443322,-13.434533,0.18062924,False,4520.7,1387.182252070853,197.74677426885125,36.273236106500974,0.027128536,0.03418521,0.061313745
1737844549370601344,314.8324660044012,7.381112551756766,21.38228588073977,0.017988754,-89.01653965089454,0.018336944,-101.44910755428859,0.01426567,1.1033409,0.04375138,18,13.675232,15.0410795,12.52682,1.4183301,-14.561287,1.1798527,False,,1188.647382806241,134.96616522292132,29.922107525024188,0.042709704,0.018597053,0.06130676
3242017584775479552,77.04381950072907,8.123811500999842,23.1656530709299,0.026514828,26.555154024250623,0.028409166,-42.96724009740654,0.022439176,1.0775955,0.06866506,17,14.4824,16.18978,13.23106,1.4832402,51.931747,4.6178875,False,,873.6867118930285,50.51098817920566,10.33624320457232,0.032455757,0.028841598,0.061297357
4765500552624236544,88.05136037140531,-57.76965865604423,21.781267759143493,0.017973708,57.80688379036603,0.024612201,-74.38926821296494,0.02271562,1.088543,0.057902507,23,14.657941,16.25423,13.440477,1.4585129,64.44818,2.967764,False,3202.1711,1211.840526876566,94.20933626139883,20.503697819866243,0.036845613,0.024445625,0.06129124
6858556416544910080,312.16852814325415,-18.359724466036344,21.02037064086971,0.029740563,131.0685611658849,0.0311093,-175.14804064015172,0.02491983,1.0747689,0.07145647,20,14.965953,16.646105,13.725235,1.4740865,-55.912582,3.6305137,False,,706.791289708413,218.75969433645574,49.334228493329356,0.031315092,0.029974516,0.06128961
4919232000676748928,2.9002598400576116,-57.47284795352976,26.918860343377624,0.014401652,135.1899534990413,0.014972257,-67.08883169238024,0.014721728,1.0494787,0.09727366,27,8.802701,9.236426,8.199929,1.2197493,26.587381,0.14639169,False,5046.988,1869.1508790094372,150.92128698404832,26.577567704692157,0.020973608,0.040314972,0.06128858
4464207428579939840,243.32769175625037,13.525035100479368,41.12866428603436,0.019676141,178.93435776752835,0.017626474,-419.94120677940225,0.017349506,1.0238467,0.124725126,20,7.1817074,7.550745,6.6311183,1.2151958,18.163221,0.17621668,False,5370.846,2090.280983679451,456.4735715690652,52.612923599144935,0.010234954,0.05104639,0.061281346
6675306242381997568,309.7393468070392,-44.55125863449701,20.690624168650455,0.025749939,-21.134565136689403,0.024095235,-58.53686491432087,0.019480048,1.0977389,0.04901232,18,14.452465,16.05068,13.2342005,1.45917,6.316572,4.0183477,False,3014.1665,803.52130232934,62.2353147137091,14.25885656885621,0.04049904,0.020780582,0.06127962
5395465567961841536,169.65223409405095,-40.610978290905905,23.760190403481296,0.022471795,-288.9199561385656,0.023511376,183.96944008921452,0.019923633,1.0856397,0.060700823,21,14.580167,16.18572,13.357274,1.463571,48.36648,2.461797,False,3026.6987,1057.3338958020436,342.5193365955414,68.3371055525365,0.03568572,0.025592886,0.061278608
4322492440039701120,291.7059058571897,16.716181268181057,47.705517354155745,0.021075943,34.80313817797523,0.018939089,-207.4612382597192,0.01931299,0.98553103,0.1684254,21,11.8163395,13.293261,10.6242285,1.4480697,-22.099,0.44981447,False,3081.0752,2263.5056593470795,210.36022391909364,20.903375248583835,-0.006329696,0.067601,0.061271306
916482150508905856,126.05473071624667,44.945138733024976,27.108302593721262,0.019173946,-60.292607223430444,0.018172594,-176.62232954661707,0.015002946,1.053249,0.09326134,18,8.937119,9.428503,8.283643,1.2296547,8.257159,0.1615979,False,4819.955,1413.8092527369129,186.62970229915885,32.63621917305172,0.022531057,0.038723998,0.061255053
4492471268326460416,264.2085021896235,10.574492129677274,27.877164635042316,0.021229552,-148.51728086586985,0.018229289,-9.014898719580394,0.017654963,1.0216731,0.1270433,20,7.1222014,7.4552674,6.615843,1.2046841,-76.81963,0.12652965,False,5567.5986,1313.1301356275835,148.79062845057132,25.30162301959692,0.009311952,0.051940583,0.061252534
362358217441504128,10.322484149410188,34.42117901039157,22.856415401276365,0.01627477,45.54069869701533,0.01549424,-37.42479032156722,0.0123958895,1.0662715,0.07984217,18,9.574109,10.11101,8.885469,1.2360126,4.303706,0.8523793,False,4554.5615,1404.4078280420786,58.94548471618166,12.225421048171603,0.027867818,0.0333603,0.06122812
2082488118377645312,302.7253637596676,46.45120199163186,33.89276535652915,0.01190052,-40.51984719811155,0.0145301,4.1251639558983975,0.0145622995,1.1142199,0.03335832,26,13.407911,15.026298,12.182598,1.4645269,-43.646927,0.9975817,False,3005.518,2848.00710328007,40.72928914947266,5.696672174824657,0.04697091,0.014250947,0.06122186
3584224292404986368,184.53080721087613,-6.531163008667928,21.110560056034128,0.023666168,-45.25748939148228,0.02552043,102.68773575686852,0.017491078,1.1098663,0.037407566,15,13.975267,15.270059,12.850306,1.406371,-19.274714,1.6684618,False,3174.1482,892.0143043234779,112.21858767999437,25.199182159420154,0.045270648,0.01594939,0.06122004
461034747475735552,43.133560173624915,58.54172763165943,23.328775985854794,0.014476338,258.5862788811012,0.014677839,-217.9140273188151,0.014410917,1.0619218,0.084233284,20,10.799948,11.63459,9.904953,1.2960759,-33.49428,0.311306,False,,1611.5108212404987,338.16177626674477,68.71538208910785,0.026092552,0.035122734,0.061215285
5884048231468656640,236.3000639469917,-56.54653300888191,20.321752007711638,0.03396882,16.029907492450985,0.036942013,12.691923985762745,0.032703906,0.89211303,0.2905716,22,13.2924,14.602563,12.158635,1.4129355,63.4005,2.630976,False,,598.2471957810516,20.446096661145763,4.769475968532692,-0.049580116,0.110782094,0.06120198
2759228110692738304,359.58315974457406,9.83081541174938,33.44073063902118,0.02970884,69.09382087352029,0.03220595,-1.7682756204623282,0.015982168,1.0184398,0.13048823,16,8.088763,8.542457,7.471123,1.2209976,-0.3105852,0.12795356,False,5107.4067,1125.6154966665215,69.1164443643626,9.797765322555769,0.00793535,0.053266063,0.061201412
4294231623975947136,293.0044664136609,5.398032988238493,20.69765446051908,0.025288919,82.98051104287616,0.024731938,-119.52923329533552,0.019373821,1.0201904,0.12854287,16,8.239881,8.628646,7.684661,1.2088878,-75.97526,0.12520672,False,5374.7393,818.4475766333549,145.50945957259148,33.32663752483882,0.008681214,0.052518073,0.06119929
4393107165572915072,255.1610426300811,6.311656799748419,33.30654837475371,0.016374618,-24.521213243465013,0.016905874,-314.74178663424493,0.013357651,1.0440097,0.102794595,22,10.862923,11.877289,9.864452,1.3407634,-45.552826,0.27016968,False,3448.4817,2034.0351604546875,315.69555295038293,44.93246436274615,0.018704528,0.04249465,0.06119918
