star_index,delta_R_signed,delta_R_abs,R_after,E_real_after,source_id,ruwe,aen,phot_g_mean_mag
21,0.0022143683815987,0.0022143683815987,0.846022296504174,14.226454088140471,3.286525162632366e+18,1.088816,,15.582938
22,-0.0068477093355939,0.0068477093355939,0.8369602187869813,14.097148403769236,3.2875180517004785e+18,1.3381318,,12.571866
23,-0.0035599918986943,0.0035599918986943,0.8402479362238809,14.166734701082556,3.2998436500590024e+18,0.94374764,,17.226814
24,-0.0033920049000656,0.0033920049000656,0.8404159232225097,14.166734701082556,3.301057132938704e+18,1.0380728,,17.264894
25,-0.0016768877439724,0.0016768877439724,0.8421310403786029,14.166734701082556,3.301326990027725e+18,1.0470241,,15.227621
26,0.0020867339981734,0.0020867339981734,0.8458946621207488,14.267154858687086,3.3040852910407096e+18,1.277032,,12.671817
27,-0.0070244263226419,0.0070244263226419,0.8367835017999333,14.097148403769236,3.305847670741197e+18,1.196319,,13.627426
28,-0.0007297531226291,0.0007297531226291,0.8430781749999462,14.226454088140471,3.306247446297683e+18,1.139482,,14.648657
29,-0.0027245124600352,0.0027245124600352,0.8410834156625401,14.166734701082556,3.309540449262797e+18,1.0351243,,15.278489
30,-0.0047533416771008,0.0047533416771008,0.8390545864454745,14.097148403769236,3.3102412848461133e+18,1.0326922,,14.548188
31,-0.0013662517543063,0.0013662517543063,0.8424416763682689,14.226454088140471,3.310870961411515e+18,1.0306729,,15.941237
32,-0.0015960301805936,0.0015960301805936,0.8422118979419817,14.226454088140471,3.311221224583178e+18,1.1603436,,7.1384563
33,-0.0017457349742733,0.0017457349742733,0.842062193148302,14.226454088140471,3.311221224584456e+18,1.041326,,8.366908
34,-0.0017236766229379,0.0017236766229379,0.8420842514996374,14.226454088140471,3.313541056680391e+18,1.2141644,,13.549859
35,-0.0051389261387732,0.0051389261387732,0.8386690019838021,14.153430356740984,3.313759000500605e+18,1.0585245,,9.9699745
36,-0.0016777609601474,0.0016777609601474,0.8421301671624278,14.226454088140471,3.31417217635487e+18,1.3391236,,15.966055
37,0.0020801897684858,0.0020801897684858,0.8458881178910612,14.226454088140471,3.314267971305605e+18,1.0752541,,14.910454
38,-0.0016789675425813,0.0016789675425813,0.842128960579994,14.226454088140471,3.41043974512743e+18,1.1980227,,13.956485
39,-0.00181002917066,0.00181002917066,0.8419978989519152,14.226454088140471,3.410639993682265e+18,1.236391,,13.744849
40,-0.0030185264785315,0.0030185264785315,0.8407894016440438,14.166734701082556,9020084156912384.0,0.9738647,,17.301596
41,-0.0019825456774521,0.0019825456774521,0.8418253824451232,14.226454088140471,3.829575377463078e+16,1.1516732,,13.132474
42,-0.0060992975156609,0.0060992975156609,0.8377086306069144,14.097148403769236,4.090314251899174e+16,0.9270899,,9.475451
43,-0.0069301084171181,0.0069301084171181,0.8368778197054572,14.097148403769236,4.352286641339456e+16,0.9800398,,15.386196
44,-0.0016466444040155,0.0016466444040155,0.8421612837185598,14.226454088140471,4.771506373074688e+16,1.1971184,,14.589073
45,0.0147535450454552,0.0147535450454552,0.8585614731680306,14.429759608229274,4.801182879123482e+16,1.0545962,,7.7753973
46,-0.0017676291892008,0.0017676291892008,0.8420402989333745,14.226454088140471,5.26401542687145e+16,1.0036745,,16.29227
47,-0.0006813840530243,0.0006813840530243,0.843126544069551,14.226454088140471,6.166927503716006e+16,1.2141445,,14.367213
48,-0.0002329625024974,0.0002329625024974,0.8435749656200778,14.226454088140471,6.56930752787895e+16,1.1348873,,15.846509
49,0.00054982832246,0.00054982832246,0.8443577564450354,14.226454088140471,1.443873902208754e+17,1.1361194,,16.130373
50,-0.0017723154731049,0.0017723154731049,0.8420356126494704,14.226454088140471,1.452931816430382e+17,1.1262136,,15.070739
51,-0.0012016821440925,0.0012016821440925,0.8426062459784828,14.226454088140471,1.478729451583012e+17,0.9886598,,15.403056
52,0.0021426392311973,0.0021426392311973,0.8459505673537727,14.226454088140471,1.499527744824155e+17,1.1873564,,13.109989
53,-0.0027479430093966,0.0027479430093966,0.8410599851131787,14.166734701082556,3.276041594138711e+18,1.1122813,,10.547561
54,0.0008263129383874,0.0008263129383874,0.8446342410609627,14.226454088140471,3.2771756029452365e+18,1.3329722,,13.711104
55,0.0042819990220454,0.0042819990220454,0.8480899271446207,14.267154858687086,3.296669944105874e+18,1.194276,,10.615284
56,-0.0024795572678316,0.0024795572678316,0.8413283708547437,14.166734701082556,3.299240189974188e+18,1.0814495,,12.392045
57,0.0028035386736883,0.0028035386736883,0.8466114667962636,14.267154858687086,3.2994071095831644e+18,1.207897,,14.366852
58,-0.0036638050229785,0.0036638050229785,0.8401441230995967,14.166734701082556,3.3037385282650286e+18,1.0056497,,17.829847
59,-0.0014861276120969,0.0014861276120969,0.8423218005104783,14.226454088140471,3.305512074880682e+18,1.091716,,8.535169
60,-0.0010371148561596,0.0010371148561596,0.8427708132664157,14.166734701082556,3.309143388126132e+18,1.0808465,,13.11472
61,-0.0071535006588822,0.0071535006588822,0.8366544274636931,14.097148403769236,3.30928952009335e+18,1.0646737,,14.493251
62,-0.0027078136484327,0.0027078136484327,0.8411001144741426,14.166734701082556,3.3093500232968443e+18,0.9487724,,17.334433
63,-0.0023213152026982,0.0023213152026982,0.841486612919877,14.226454088140471,3.310857011357832e+18,1.0941074,,14.462616
64,0.0031171671778252,0.0031171671778252,0.8469250953004006,14.226454088140471,3.311207923069228e+18,1.0990951,,12.915172
65,-0.0020173988726767,0.0020173988726767,0.8417905292498986,14.226454088140471,3.311514210073309e+18,0.9563937,,8.303924
66,-0.0019456646013288,0.0019456646013288,0.8418622635212465,14.226454088140471,3.3118045155027886e+18,1.3029861,,14.355454
67,-0.0024176864489365,0.0024176864489365,0.8413902416736387,14.226454088140471,3.3122816691894497e+18,1.0427548,,9.294652
68,-0.0049208144492823,0.0049208144492823,0.8388871136732929,14.097148403769236,3.31239206702869e+18,1.1148694,,14.053024
69,-0.0027284078181883,0.0027284078181883,0.8410795203043869,14.226454088140471,3.312899491645516e+18,1.2348258,,9.932404
70,-0.0026012071316994,0.0026012071316994,0.8412067209908759,14.226454088140471,3.3129517485109074e+18,0.96152544,,8.859189
71,0.0013494691039843,0.0013494691039843,0.8451573972265597,14.226454088140471,3.312989136204156e+18,1.3811661,,15.112911
72,-0.0025028267361167,0.0025028267361167,0.8413051013864585,14.226454088140471,3.313842529024546e+18,1.2823561,,5.573977
73,-0.0001896104647377,0.0001896104647377,0.8436183176578376,14.226454088140471,3.410806054296962e+18,1.068587,,7.1246424
74,-0.0010794969437827,0.0010794969437827,0.8427284311787926,14.226454088140471,1.5962198711564032e+16,1.0304494,,13.403662
75,-0.000331502015311,0.000331502015311,0.8434764261072643,14.226454088140471,4.353829393587968e+16,1.0472568,,8.745134
76,0.0006391212625388,0.0006391212625388,0.8444470493851142,14.226454088140471,4.455657914106854e+16,1.037478,,17.251453
77,-0.005081590177994,0.005081590177994,0.8387263379445813,14.166734701082556,4.536705665075328e+16,0.9715326,,7.7056403
78,-0.0030115167330099,0.0030115167330099,0.8407964113895654,14.166734701082556,4.622982538360614e+16,1.2206408,,14.2412615
79,-0.0016072755708567,0.0016072755708567,0.8422006525517186,14.226454088140471,4.732229756102771e+16,1.2812126,,14.369595
80,0.0001151087355332,0.0001151087355332,0.8439230368581085,14.226454088140471,4.757748733824512e+16,1.07039,,15.318497
81,0.0003327823978125,0.0003327823978125,0.8441407105203879,14.226454088140471,4.920603585791923e+16,1.0469764,,14.999049
82,-0.0026221925574757,0.0026221925574757,0.8411857355650996,14.226454088140471,5.199590917395635e+16,1.1451414,,14.934368
83,-0.0037806934115646,0.0037806934115646,0.8400272347110107,14.166734701082556,5.204023323635878e+16,1.05956,,12.362413
84,-0.0024334573711636,0.0024334573711636,0.8413744707514117,14.226454088140471,5.254824196846541e+16,1.0237026,,8.929961
85,-0.002190685325908,0.002190685325908,0.8416172427966673,14.226454088140471,5.38257714027063e+16,1.3598814,,13.104071
86,-0.0059406257127155,0.0059406257127155,0.8378673024098597,14.040982317365716,5.641378125497408e+16,0.94371486,,5.914572
87,-0.0039468556902787,0.0039468556902787,0.8398610724322966,14.166734701082556,5.702112398993446e+16,1.0352622,,15.837281
88,-0.0012920129697757,0.0012920129697757,0.8425159151527996,14.166734701082556,5.78331476879872e+16,1.2046438,,13.0851145
89,-0.0003275897134192,0.0003275897134192,0.843480338409156,14.226454088140471,6.801252941581683e+16,1.2167352,,16.295265
90,-0.0016171881835703,0.0016171881835703,0.842190739939005,14.226454088140471,1.445747882347556e+17,1.0093867,,15.912512
91,-0.0038826024011067,0.0038826024011067,0.8399253257214686,14.166734701082556,1.493587289643392e+17,0.986558,,17.054653
92,0.0002919747523428,0.0002919747523428,0.8440999028749182,14.226454088140471,3.276017095645266e+18,0.9412901,,7.368983
93,-0.0026173827694557,0.0026173827694557,0.8411905453531195,14.166734701082556,3.2773193941535124e+18,1.1264645,,14.663408
94,-0.0038335724135726,0.0038335724135726,0.8399743557090027,14.166734701082556,3.2775793985891994e+18,1.0855185,,15.2894335
95,-0.0017559890924649,0.0017559890924649,0.8420519390301103,14.166734701082556,3.296914825961791e+18,1.1048558,,13.313228
96,-0.0056792920957654,0.0056792920957654,0.8381286360268099,14.097148403769236,3.29728178796628e+18,1.1572468,,14.203828
97,-0.0020844979514274,0.0020844979514274,0.8417234301711479,14.166734701082556,3.301061324826769e+18,1.2644835,,15.998837
98,-0.0089029504632579,0.0089029504632579,0.8349049776593174,14.040982317365716,3.30192255167004e+18,1.014756,,10.689714
99,-0.0016986252345441,0.0016986252345441,0.8421093028880312,14.226454088140471,3.305027297628962e+18,1.2376113,,13.481202
100,-0.0024383517188957,0.0024383517188957,0.8413695764036796,14.226454088140471,3.310702770492165e+18,1.1053181,,11.98053
101,-0.0047460233479289,0.0047460233479289,0.8390619047746464,14.117487462885048,3.310850036330955e+18,1.0411904,,15.130323
102,-0.0026964650704593,0.0026964650704593,0.8411114630521159,14.226454088140471,3.311120722349949e+18,1.0222328,,15.127425
103,-0.0014286478560779,0.0014286478560779,0.8423792802664973,14.226454088140471,3.3118673251043533e+18,1.1081271,,15.160064
104,-0.0024040752558208,0.0024040752558208,0.8414038528667545,14.226454088140471,3.312575685471394e+18,0.99662864,,7.782416
105,0.0038535146113203,0.0038535146113203,0.8476614427338957,14.226454088140471,3.312824381257598e+18,1.2668233,,12.317213
106,-0.0014427800503005,0.0014427800503005,0.8423651480722748,14.226454088140471,3.3133464087638395e+18,1.0268568,,15.977622
107,-0.0025557597678247,0.0025557597678247,0.8412521683547506,14.166734701082556,3.313742056853382e+18,1.040371,,17.462467
108,-0.0055001899538358,0.0055001899538358,0.8383077381687395,14.166734701082556,3.313787381644566e+18,1.1364163,,15.094378
109,-0.0022748798043038,0.0022748798043038,0.8415330483182715,14.226454088140471,3.410856112139584e+18,1.0597311,,17.741829
110,-0.0040727251793071,0.0040727251793071,0.8397352029432682,14.166734701082556,1.6353968448495616e+16,1.261193,,14.490755
111,-0.0169237802990693,0.0169237802990693,0.8268841478235059,13.919179985724549,3.746387014833331e+16,1.2378039,,12.815305
112,-0.0037550465436886,0.0037550465436886,0.8400528815788867,14.166734701082556,4.143887955933043e+16,1.3003983,,14.19929
113,-0.0046411106432993,0.0046411106432993,0.839166817479276,14.166734701082556,4.378685228345626e+16,1.0760516,,14.911006
114,-0.0028029189120433,0.0028029189120433,0.841005009210532,14.226454088140471,4.596890182638502e+16,1.1694524,,10.819927
115,-0.0028061336732841,0.0028061336732841,0.8410017944492911,14.226454088140471,4.706820729721958e+16,1.3522114,,11.886165
116,-0.0029158352462315,0.0029158352462315,0.8408920928763438,14.226454088140471,4.798279481161408e+16,1.1425462,,15.132381
117,0.0044601976955827,0.0044601976955827,0.848268125818158,14.267154858687086,4.89282717322999e+16,1.1493336,,12.229612
118,-0.0027404035059334,0.0027404035059334,0.8410675246166419,14.226454088140471,4.934161938498394e+16,1.005421,,16.126862
119,-0.0027578358280235,0.0027578358280235,0.8410500922945517,14.226454088140471,4.940752136373363e+16,0.9981908,,16.82824
120,-0.0018596008286737,0.0018596008286737,0.8419483272939016,14.166734701082556,5.141516087742349e+16,0.9871985,,17.546206
121,-0.0020872918503652,0.0020872918503652,0.84172063627221,14.166734701082556,5.212362432344333e+16,1.1128623,,13.520589
122,-0.0029950073297725,0.0029950073297725,0.8408129207928028,14.166734701082556,5.312957438399053e+16,1.1100142,,15.663285
123,-0.0022202771774146,0.0022202771774146,0.8415876509451606,14.226454088140471,5.508670508054669e+16,1.1763669,,12.598526
124,-0.0026503894213028,0.0026503894213028,0.8411575387012725,14.166734701082556,5.680671922274547e+16,1.1208035,,14.478801
125,0.0013848979135451,0.0013848979135451,0.8451928260361204,14.226454088140471,5.774934428625882e+16,1.3442007,,14.217901
126,-0.0034868853651909,0.0034868853651909,0.8403210427573844,14.166734701082556,6.496155644820186e+16,1.1525114,,15.831441
127,-0.0042055678586695,0.0042055678586695,0.8396023602639058,14.166734701082556,6.502251062352627e+16,1.0431587,,7.293389
128,-0.0020992265465308,0.0020992265465308,0.8417087015760445,14.226454088140471,1.445747882347552e+17,1.1820005,,15.845898
129,-0.004371508661595,0.004371508661595,0.8394364194609802,14.166734701082556,1.4497885875682637e+17,1.1017748,,6.938979
130,-0.0019297168407393,0.0019297168407393,0.8418782112818359,14.226454088140471,1.453100522729682e+17,1.3524691,,12.076958
131,-0.0016966078479928,0.0016966078479928,0.8421113202745825,14.226454088140471,1.4537337727225766e+17,0.9829513,,7.0066395
132,-0.0032492020371657,0.0032492020371657,0.8405587260854096,14.226454088140471,1.4570573902246707e+17,1.0898572,,15.415481
133,-0.0024270520814041,0.0024270520814041,0.8413808760411712,14.226454088140471,1.4787754936324352e+17,1.0567849,,14.66773
134,-0.0003545118956052,0.0003545118956052,0.8434534162269701,14.226454088140471,1.6215085956104435e+17,1.0250592,,13.460632
135,0.004218728478968,0.004218728478968,0.8480266566015434,14.267154858687086,3.278207082289473e+18,1.1702569,,12.961828
136,-0.0034008114023567,0.0034008114023567,0.8404071167202186,14.166734701082556,3.285193619691347e+18,1.2089427,,12.537018
137,-0.0093580879813627,0.0093580879813627,0.8344498401412126,14.040982317365716,3.297063088232792e+18,0.9896304,,17.24545
138,-0.0022032970953577,0.0022032970953577,0.8416046310272176,14.166734701082556,3.297691802724351e+18,1.0542581,,15.360768
139,-0.0025460108981086,0.0025460108981086,0.8412619172244666,14.166734701082556,3.3025798878252063e+18,1.2729092,,14.1071205
140,-0.0011639629567562,0.0011639629567562,0.8426439651658191,14.166734701082556,3.3025986138825667e+18,1.2871121,,13.684223
141,2.2572224196437677e-05,2.2572224196437677e-05,0.8438305003467718,14.226454088140471,3.3047003303589806e+18,1.1621764,,9.632968
142,-0.0031349676049073,0.0031349676049073,0.8406729605176679,14.166734701082556,3.3048987922072525e+18,1.0060157,,15.885338
143,-0.0030305533846535,0.0030305533846535,0.8407773747379218,14.166734701082556,3.3052714235692124e+18,1.2653801,,17.995031
144,0.0039862018794295,0.0039862018794295,0.8477941300020049,14.267154858687086,3.3059663836374666e+18,1.3431464,,10.812435
145,-0.0027596242971202,0.0027596242971202,0.841048303825455,14.166734701082556,3.305972018634635e+18,0.93801093,,16.913305
146,-0.0007754901041929,0.0007754901041929,0.8430324380183823,14.226454088140471,3.306443434245315e+18,1.0930027,,14.798864
147,-0.002074983120364,0.002074983120364,0.8417329450022113,14.226454088140471,3.3073423537200645e+18,1.221669,,12.82486
148,-0.0015154556986234,0.0015154556986234,0.8422924724239519,14.226454088140471,3.307516660672932e+18,1.1834246,,13.70326
149,-0.0015797762670273,0.0015797762670273,0.842228151855548,14.226454088140471,3.3082697574183767e+18,1.238572,,13.615199
150,-0.0022481999412433,0.0022481999412433,0.841559728181332,14.166734701082556,3.309411909481617e+18,0.9790503,,16.928297
151,-0.0043086545848506,0.0043086545848506,0.8394992735377247,14.166734701082556,3.3099239726629985e+18,1.0463206,,15.625179
152,-0.0184292124761802,0.0184292124761802,0.8253787156463951,13.877752466814364,3.3099764056237445e+18,1.2069429,,13.46985
153,0.0002790319984903,0.0002790319984903,0.8440869601210657,14.166734701082556,3.3124257696359424e+18,1.2792013,,11.689961
154,-0.0018450086129055,0.0018450086129055,0.8419629195096697,14.226454088140471,3.3132851109907937e+18,1.2430022,,13.742438
155,-0.0021022396731862,0.0021022396731862,0.8417056884493891,14.166734701082556,9717316263341824.0,1.0738927,,15.162764
156,-0.0045967414448073,0.0045967414448073,0.839211186677768,14.166734701082556,3.621688652489101e+16,1.2509478,,16.83011
157,-0.0037451481574329,0.0037451481574329,0.8400627799651423,14.166734701082556,3.84534649736105e+16,1.0443559,,8.847413
158,-0.0018372453786101,0.0018372453786101,0.8419706827439651,14.166734701082556,4.33178418537536e+16,1.1663136,,13.397084
159,-0.0012849009538896,0.0012849009538896,0.8425230271686857,14.226454088140471,4.610658129838528e+16,1.2037457,,13.566901
160,-0.0019889133331236,0.0019889133331236,0.8418190147894516,14.226454088140471,4.775182865082586e+16,1.0328475,,17.380816
161,-0.0019197672827238,0.0019197672827238,0.8418881608398515,14.226454088140471,4.812308562386701e+16,1.0875779,,14.825043
162,-0.0009153510564785,0.0009153510564785,0.8428925770660968,14.226454088140471,4.832220030750259e+16,1.0822481,,15.244391
163,-0.0020647304778557,0.0020647304778557,0.8417431976447196,14.166734701082556,4.910206328929894e+16,0.92898816,,10.005727
164,-0.0026253188045244,0.0026253188045244,0.8411826093180509,14.226454088140471,4.913168138422195e+16,0.94564676,,17.93693
165,-0.0016901173113234,0.0016901173113234,0.8421178108112519,14.226454088140471,5.042738711845798e+16,1.205549,,14.678405
166,-0.0031477523398134,0.0031477523398134,0.8406601757827619,14.166734701082556,5.178916662974067e+16,1.0382744,,16.966316
167,-0.0050182070131425,0.0050182070131425,0.8387897211094327,14.097148403769236,5.826398444615654e+16,1.1157084,,16.734383
168,-0.0054605304785115,0.0054605304785115,0.8383473976440637,14.097148403769236,6.315103875343091e+16,1.1115524,,15.076131
169,-0.0008435802188559,0.0008435802188559,0.8429643479037193,14.166734701082556,6.474326902960384e+16,1.1120247,,13.868805
170,-0.003088814751408,0.003088814751408,0.8407191133711672,14.166734701082556,6.602918224027802e+16,1.0402217,,16.185543
171,0.0003748615651949,0.0003748615651949,0.8441827896877703,14.267154858687086,1.441712331063991e+17,0.9009007,,8.404495
172,-0.0007478373162383,0.0007478373162383,0.8430600908063369,14.166734701082556,1.4456362131967667e+17,1.2369301,,12.674474
173,-0.0029323519918982,0.0029323519918982,0.8408755761306771,14.166734701082556,1.4492316161969715e+17,0.8866072,,9.276911
174,-0.0017523333108722,0.0017523333108722,0.8420555948117031,14.226454088140471,1.4672739148145254e+17,1.0285324,,17.21223
175,0.0007365035055647,0.0007365035055647,0.8445444316281401,14.226454088140471,3.2771756029452365e+18,1.1017222,,15.030052
176,-0.0035475670325407,0.0035475670325407,0.8402603610900345,14.166734701082556,3.2841883224664207e+18,1.1613404,,13.291485
177,-0.004617337500926,0.004617337500926,0.8391905906216492,14.166734701082556,3.285104215652246e+18,1.2714674,,11.559703
