source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,ruwe,dr2_source_id,dr3_source_id,angular_distance,Proba,plx_sn
64933759417769984,57.18299036630866,23.2596150203104,7.318904571155356,0.031011451,19.293731697883047,0.03854353,-44.88499205938077,0.023564722,8.33693,1.3925788,64933759417769984,64933759417769984,0.12160621,1.0,236.00651780921044
64982344089813248,56.46988426929079,23.46487435939193,7.216786495064386,0.058647167,20.003641467123558,0.07758923,-46.246385433920125,0.050357424,16.27454,1.0719284,64982344089813248,64982344089813248,0.1447011,1.0,123.05430717129522
63632178171114624,57.46000788790077,20.96651689252344,7.384702800891043,0.056211427,19.64071321155057,0.061259136,-45.235371698623595,0.039649446,16.383282,0.9899319,63632178171114624,63632178171114624,0.043293234,1.0,131.37369417883752
64174546641593984,57.66222912452411,23.21722758953147,7.301312904999704,0.035013244,18.264910026129144,0.040552225,-45.37654930409289,0.02482583,15.392325,0.9832702,64174546641593984,64174546641593984,0.073566645,1.0,208.5300350228136
64653383953596032,55.02925859013083,22.64639061215007,7.401384626754442,0.10471005,20.846684754196072,0.10341274,-45.53023058759697,0.075149104,17.14754,0.99503756,64653383953596032,64653383953596032,0.13991971,1.0,70.68456783181585
64891634380723712,57.25428791296075,22.980211869536916,7.479338623504139,0.025225181,19.782617691627937,0.030793412,-45.89295356467363,0.019124938,14.505948,1.049947,64891634380723712,64891634380723712,0.042020034,1.0,296.50287084961644
64941211186036352,57.14388698332008,23.434590988620933,7.380077777631508,0.01621292,19.371696632671146,0.018467281,-45.077613013343736,0.013893746,10.21041,0.95619994,64941211186036352,64941211186036352,0.07875441,1.0,455.19733039545196
63289920816208768,56.5806826142567,20.879588727250898,7.33271113773573,0.021578562,20.261180552721815,0.026612338,-44.14982886757803,0.018591544,11.310213,1.2028999,63289920815872256,63289920816208768,0.1471095,1.0,339.8146411552501
63661521387693824,58.24225480179571,21.424001124250438,7.375073715479337,0.050020155,18.876573294568246,0.05749682,-45.55953104184667,0.042399127,16.022692,1.0631554,63661521387693824,63661521387693824,0.04273698,0.9,147.44204170363284
63705433133130368,57.20100053548862,21.41108489367433,7.137253476855223,0.062629685,19.169363780474185,0.08361842,-43.503989083043685,0.052926853,16.604872,1.0174967,63705433133130368,63705433133130368,0.0345278,1.0,113.95959438368871
63884584809145600,58.23743741144484,22.43351088238098,7.425312317573574,0.03291782,18.812148988685426,0.03995051,-45.97078665314908,0.025738902,15.189425,1.0516557,63884584809145600,63884584809145600,0.062767915,1.0,225.571205391196
63916431989200256,56.89244333570318,21.746606304672703,7.637128618750358,0.014081778,19.064739272210343,0.016833287,-46.162083625654475,0.009613247,11.985237,0.88940537,63916431989200256,63916431989200256,0.08626937,1.0,542.3412168666362
64168705486089216,57.6160313902337,23.06512486371312,7.249398579166355,0.07077046,18.265411612126584,0.080318026,-44.09683354582957,0.052526597,16.96899,1.0051093,64168705486089216,64168705486089216,0.16178688,1.0,102.43537836030765
64870296982175488,56.03679639519022,23.079705895594124,7.34148627265026,0.029887352,21.63438626120532,0.028862135,-45.152473501335294,0.022137877,14.497981,1.1346939,64870296982175488,64870296982175488,0.05506364,1.0,245.63856438556405
64930495244783616,57.38645295572227,23.380204240051093,7.231276897025075,0.020891242,20.34647137610763,0.023624873,-44.301346464210745,0.015800737,9.034874,1.1984136,64930495244783616,64930495244783616,0.10465965,1.0,346.13916160365034
64974338270788864,56.30068677483327,23.36456659754402,7.400842842890291,0.05960634,20.3498907854033,0.07312076,-45.84120467577862,0.046997488,16.11487,1.050245,64974338270788864,64974338270788864,0.11712327,0.9,124.16200810011912
63547270960574336,56.002772277578515,21.281872338918273,7.436217258402496,0.015804969,20.147855316576678,0.019420547,-46.019560668530474,0.012928858,12.420944,1.1329408,63547270960574336,63547270960574336,0.061602756,1.0,470.4986997813951
