population,source_id
field,6802197404714240
field,572849853761408
field,622911992544128
field,1039626899461120
field,9321251558963328
field,10463506701340416
field,775022554311168
field,669709956206080
field,1100924672662912
field,1960570966873856
field,635517720885504
field,816048081895808
field,7461255842074368
field,15309157524187904
field,154893700610816
field,3107052357026816
field,16071325240563456
field,886794783120640
field,2123436127118976
field,4184092715799424
field,663181605882112
field,1055290645074176
field,3062312520192
field,15975560354202240
field,7705897178568448
field,2261317461627136
field,8908831618927872
field,8595195927607040
field,7484066413108736
field,979188119547904
field,4320393502574080
field,1807292173993216
field,17888096406896768
field,668915386669184
field,1017494932301056
field,1077972367420928
field,7499150338267648
field,1042066440881920
field,11458182471967360
field,990973509948544
field,7454998074393344
field,614150259288832
field,14491911147113216
field,1041168792216576
field,15656805065683072
field,9124404617858176
field,1704311742814976
field,14068629235032960
field,2257748344116864
field,573051716881536
field,3900109478317184
field,12694140916386944
field,969322579286784
field,922043579695360
field,2464181652208256
field,44362718023680
field,871642138514688
field,486572550696064
field,1872468302124800
field,14973772117928064
field,2348526772784256
field,2149790046440576
field,583600156577024
field,226366251929600
field,582642379199232
field,3695389861899648
field,2512216566398464
field,1014883592186240
field,668679164054528
field,3766450095982848
field,8723048514001280
field,2308394598435456
field,2471981312251008
field,977367053448320
field,9018267386063360
field,2468682777876864
field,15356367804619776
field,45668388078592
field,9145260979008768
field,3590455220503424
field,15902928162862848
field,4462440956412288
field,1924321442904832
field,580821313069056
field,2421850454568576
field,1112400825276160
field,9252429003121152
field,656000420572800
field,2466346315719552
field,913973336161536
field,47416438977408
field,54803782957312
field,949879262711680
field,14838635266987776
field,1836463591982464
field,3389038434206464
field,275294519379584
field,2278982662412800
field,12373289680338304
field,1725790874604032
field,16941038938086528
field,822370273787392
field,7846394149244160
field,539830145127936
field,267632297700736
field,3025374963720448
field,772617372666752
field,220215858794496
field,3190787039361920
field,8454595878195328
field,961282400512256
field,2353985675646208
field,953036063270016
field,2510223701571328
field,2374915051857280
field,1873950066525056
field,602055631389696
field,1862920590480640
field,12374870228298112
field,717916669172864
field,6954724579024512
field,7489602626218368
field,667614012130688
field,17724784570321792
field,639400372061056
field,15123163964773760
field,11340779541355392
field,1069451152332160
field,12636584059011200
field,1702598051213952
field,38796440413824
field,2719371429048448
field,1050347137820800
field,2298189756179840
field,1023202944541568
field,854977665425408
field,9359940624377600
field,1118619937918976
field,3355885582236544
field,1842648344882048
field,16594795854674688
field,3519987692674688
field,2140203679411968
field,962592365949056
field,3621069747723136
field,18012440004931840
field,1751869916015872
field,945343777343616
field,38590281983360
field,13405589363298688
field,2233387289833728
field,741212571806848
field,905830078173440
field,14523174213532544
field,4478246436088192
field,3400553242339072
field,16122207717840384
field,735401480403584
field,12155414578343168
field,54155243432320
field,832575116051968
field,788766449648640
field,15342211592419584
field,1796773799018240
field,1965961150870144
field,9340252494297472
field,748836138516864
field,1969367059915776
field,1824472043147520
field,2161364982347392
field,3178142655675008
field,1082537917023232
field,10400800178887168
field,7693630752497664
field,2381713984553088
field,3563448466288896
field,13473694659661952
field,2919619984133632
field,3324308982655488
field,9302010105514112
field,12956237000652288
field,852228886344320
field,613875381383296
field,12843674497671424
field,955170662439424
field,16478385061189504
field,660089229432448
field,968601024779776
field,12846968736889984
field,827180637131904
field,7340137764207104
field,540513044635264
field,581950889119104
field,2331656141277440
field,4062150004346240
field,122359324075904
field,4395198948436480
field,7871648556909824
field,63810329933568
field,898167856523904
field,149572236736384
field,3732433955006592
field,2127250058075264
field,15702885766223488
field,11511994117720192
field,10434300923716736
field,13213454002203008
field,1955756307917312
field,699706007757696
field,17431970879956864
field,3971680813301376
field,998803234633344
field,3301391037180032
field,1111576191555968
field,2767165825049344
field,9319774090217472
field,1079655994599424
field,16011638278016
field,1069313713379584
field,824088260668672
field,16867229924920064
field,542029168385920
field,15450479127961856
field,13905592276283776
field,473069173520768
field,2868389614290688
field,15599737831586432
field,2488611426123776
field,597520145900672
field,10467286272555264
field,9825476424328704
field,1833160761441152
field,1841067796919168
field,7555779482248832
field,4365409055321856
field,3963773778340352
field,1854296296158720
field,790587515776256
field,27187903193628672
field,16557137581431296
field,16223057845209728
field,1834298928436352
field,153729765076864
field,3616877859431808
field,7732384242288128
field,3518815166014080
field,3269947581107712
field,988946285380864
field,877964330368256
field,9993705999032064
field,544430054818560
field,9128252908515968
field,935997928415104
field,994576986834176
field,753891315276800
field,539555267221504
field,14412299633366400
field,3946460765312256
field,2760976776884992
field,8922674298496512
field,3555137705040640
field,3219339981955840
field,15312352979815040
field,3323896665795840
field,985334217197568
field,70059506681856
field,1041722843499264
field,963726237318784
field,870508267113984
field,844566664692736
field,3202022673835904
field,1071478376892928
field,686851170433920
field,7379922045911296
field,1089242361625216
field,2526888174676096
field,3872759126586496
field,849922488806016
field,14664946789004800
field,871878361142144
field,465372592100480
field,4185325371326848
field,1047254761371776
field,856077177052928
field,836556550062976
field,10504184336314112
field,15303174634260352
field,7334537126877056
field,3285409463698816
field,3247068290849152
field,10296277854832128
field,772303839869056
field,197366632798208
field,977294038623872
