source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,ruwe,phot_bp_mean_mag,phot_rp_mean_mag
5187423536893471232,43.09273214170228,-2.0383998415481983,1.0545374691013254,11.810340753603926,-8.547745406801804,13.728908,1.0755161,14.137989,13.160275
5187424189728499712,43.075808335697424,-2.015707441008264,2.2406861466722927,1.3040686947285307,1.7186498810480486,17.61696,0.9768213,18.906246,16.530617
5187437998047800064,42.94008499060776,-1.9317883640190325,0.26093495504018144,2.1780812510763594,-3.0891934156810636,17.431406,0.95474476,17.758442,16.957243
5187444668132696192,43.54261112309851,-2.2961976084303704,0.6184601000200012,-0.18538496944188626,-5.945203478435705,16.635147,0.9648378,17.068565,16.043339
5187445252248245248,43.59234738240821,-2.2405387119963747,3.5220409221468083,-8.70361309114517,-49.470209075045084,15.842994,0.9862841,16.91105,14.797852
5187446111241701376,43.71023178859617,-2.2464316066292884,2.3368573169525124,-10.8412749153186,-7.77275224145681,16.198908,1.4608142,17.250317,15.153268
5187449783438563456,43.591318708558816,-2.211325144545176,1.7887002033779236,-2.4359772055178124,-4.2101544860215725,13.546488,1.0575677,13.928504,13.000224
5187454048341257216,43.76627912132149,-2.095662654785478,0.5235451089781543,3.438780112189309,-19.277446088401323,15.460172,0.9769211,15.762976,14.98327
5187454151420508032,43.844667215348196,-2.1449814069587223,1.3626206695544192,-12.502257787897864,-5.644584370872099,15.517143,1.0587797,15.975374,14.898852
5187457553034572544,43.671583171908594,-2.094683473805754,0.667606944417945,3.338420735299021,-15.829333075067305,14.677379,0.9482155,15.047993,14.133523
5187461087792082432,43.419720153167574,-2.1964787393925405,1.2882998797611143,14.611146985635244,-8.859354774183087,17.97254,1.0322367,18.9991,16.999716
5187463802211844224,43.5300776799079,-2.0869454009440647,0.6578177757554733,7.33179392642314,-3.4786519440616472,17.864424,0.96983683,18.589506,17.054
5187465279680033664,43.34915705391382,-2.1255786780181087,0.28839865816985943,0.1528635332575063,-1.462134082916606,16.038475,1.2655574,16.33721,15.583675
5187468376352128000,43.37250001410108,-2.0426790660673304,2.560269379876293,4.161309695348493,-9.080359937569105,15.965643,1.0009319,16.962093,14.975293
5187470815893581056,43.57302202018796,-2.005212031598345,0.8926530028194548,-4.798825402754939,1.056909975048608,17.11193,1.0694509,17.60969,16.456469
5187475725040524672,43.519975696238596,-1.9091721468265785,0.9677820681055366,1.614147736993624,4.662890382743442,17.255564,0.92495334,18.051888,16.403275
5187478100158109568,43.57298934205631,-1.814989346114388,1.2157586229603725,9.160722328723468,6.11875765254353,17.14795,1.0916551,17.980848,16.267395
5187495275732413184,44.07495101158621,-1.688276906036455,1.5696500744592385,6.170493914615506,1.4863251080315931,13.615499,0.96778494,13.983305,13.085085
5187501705298366080,43.60566591158763,-1.784158657674567,3.6935547119508803,0.5052145014892853,-13.527833249122214,16.48269,1.0183744,17.619648,15.414072
5187504247918996992,43.79689359164905,-1.6870735107312076,1.8601772697260108,17.752149882064153,-15.843734492545833,16.833776,1.055265,17.99737,15.716355
5187505038192979072,43.917064810739845,-1.744994901136117,1.1754230262306853,-3.05153495516295,-5.2013122129804845,17.778059,0.99453855,18.876287,16.764765
5187505278711145728,43.986214630698434,-1.732965397859417,0.45856354350145034,-0.04418876199005233,-2.236711379565517,15.429835,1.0210291,15.784047,14.904974
5187505755452596352,43.90997470322195,-1.7425619073189988,1.292537652521593,-0.5810164070909895,-9.564699465701134,17.926102,0.87186027,19.031809,16.86865
5187505759747485056,43.91000736531484,-1.74394620247812,1.468822675311293,-0.718497109454864,-9.4319264720872,15.893038,1.0113183,16.550547,15.120397
5187506103344868608,43.86736467150115,-1.7193585288293538,3.0306156987992,20.69744750256265,5.401876007861691,14.215535,5.3924575,15.020279,13.339403
5187519709801248384,43.1673115477599,-1.9071054643330385,0.7652259358338305,11.916409241738865,-6.663343216912135,15.99107,1.0554739,16.503807,15.322019
5187526409950218496,43.49467027348115,-1.7592277789788537,1.3518960056155058,5.616198291007756,3.7371785600198675,16.851328,1.0697672,17.635742,15.9953575
5187527165864466688,43.32548170784335,-1.7988019097642043,1.3974821911189184,-9.01095705302199,-9.529510014763005,16.705492,1.196634,17.61945,15.735356
5187527818699497088,43.278391659989,-1.8039353175083652,0.6644834494559512,13.340259763316682,-15.275071454292227,17.877966,0.96468717,18.531578,17.116026
5187535412201650816,43.158671110462464,-1.7285749433637831,2.9449204051122746,-4.532320579723999,-17.458282497849382,15.442348,0.9621694,16.317068,14.514108
5187538642017057280,43.123768274433424,-1.6959254956428171,1.5862782473488233,-0.8639073788259315,-4.582848253612294,12.328084,1.1420392,12.702856,11.78423
5187546441677687552,43.24568662252885,-1.635980518375407,0.8663390899628737,8.908272456246998,-21.303855728013904,16.969757,0.9718086,17.526043,16.289726
5187551904876112000,43.72679702069832,-1.6203668504461393,1.7491909905124094,0.006041210650109596,-15.633573355336459,16.482918,1.0565771,17.33811,15.573921
5187553446768777856,43.512303428056136,-1.6682602138750944,1.7385249273508476,19.825294090153626,-7.272434169136978,17.372154,1.0424364,18.422173,16.356806
5187554202683025408,43.44352140720475,-1.6575042400069062,0.5259124864626356,3.477165593935374,-8.289395923592362,17.475985,1.060935,17.869837,16.931677
5187560151213313792,43.860145663194466,-1.4990294112286189,1.8683682635064156,0.1376429694323335,-7.414707764857923,17.434992,0.98461944,18.567663,16.40674
5187562625114477056,43.74475027220162,-1.4781122651636898,2.9522440663443135,42.8355721778493,13.151490657638776,17.690868,0.9837974,19.182745,16.550375
5187564888561994880,43.797170345288,-1.4166675866406386,0.19492033118914787,-0.0981351994436771,-2.066282470530359,17.551905,0.9833912,17.894968,17.03385
5187567572916779008,43.397445457490825,-1.5612439773052396,0.21035642296708887,0.21487503571220598,-0.16780207299168298,15.864357,1.055611,16.021048,15.593931
5187588974738249216,44.9708242523347,-2.2387671729867207,0.46292403024894135,2.736070152809495,-6.623988687522368,15.399501,1.000795,15.7518,14.873692
5187604818873126400,44.86789694108259,-2.106679088461073,3.0664859577134953,56.42682099880041,26.148908569149842,14.156462,0.99199384,14.774121,13.407469
5187605437348413952,44.93988933732967,-2.055221216741081,2.848442495498674,3.389136912940998,-8.960518210117842,15.950025,0.99740565,16.916548,14.96845
5187610213352046720,44.99259622747332,-2.0789453484415543,4.97860759244173,25.61508088851956,-0.06217560929382594,17.046612,1.6103642,18.469961,15.82441
5187612201921459328,44.96542544095075,-1.9761283172190742,0.20544720375416203,0.49697201229537946,-4.1795450082899555,16.972813,0.8946806,17.296587,16.484114
5187660653447942656,44.555132905841525,-1.8976119674841208,0.3659854808472857,2.2304622206501596,-6.697040448332139,16.670685,1.1107806,17.01317,16.15615
5187664463083561728,44.76734496166144,-1.855800300324071,0.14385586358533553,1.6151805889060813,-1.7966228301754852,17.895145,1.0012,18.3104,17.309391
