source_id,ra,dec,phot_g_mean_mag,bp_rp,parallax,parallax_error,parallax_over_error,pmra,pmdec,ruwe,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_quasar,classprob_dsc_combmod_star,simbad_main_id,simbad_otype_raw,simbad_sep_arcsec,simbad_match_count,crossmatch_quality,simbad_status,label_confidence_tier,catalog_source,query_radius_arcsec,from_cache
849350128045226752,159.68835393391356,53.49960458226262,19.450712,0.63357544,-0.0840580274910929,0.42213553,-0.19912569,0.0385182914529803,-0.5924156878866023,1.2543226,1.0,8.2836606e-11,1.1381509000000001e-16,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
6158874323829427200,192.1093955812076,-34.116281175882186,20.703033,0.65522766,0.4873341725394814,1.6681218,0.29214543,-0.4761621909382373,0.3829729007098223,1.246907,1.0,4.7513316e-10,2.0235422e-14,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
3973101935737505152,174.9846140714504,16.954960854256242,18.172384,0.63970184,-0.1186025416898366,0.2524644,-0.46977928,0.0225825131582899,-0.2742635707853196,1.2105737,1.0,1.7149886e-11,4.680918e-17,Z  97-45,AGN,0.004403084480688074,1,Excellent,Match,Tier_1_Extragalactic_High,SIMBAD,1.0,True
2621909485023090048,339.5560993703906,-7.034524692506886,18.917313,0.58821964,0.1553964636320181,0.40678003,0.38201594,-0.56458733955029,0.3893781600673049,1.192534,1.0,1.3406033e-10,2.813506e-13,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
1438265701390494592,255.8106281373936,61.45112876027988,18.422747,0.61343575,-0.1884565995727881,0.17043284,-1.105753,0.077777237639144,0.2741787600308648,1.1984165,1.0,2.619201e-09,7.943911e-15,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
5464056500618267776,148.08491669753698,-30.53085009496477,19.077065,0.6091442,-0.2222204700617137,0.4381074,-0.5072283,-0.8214008468222425,0.7141367174106432,1.3916535,1.0,3.564579e-10,5.360367e-14,LEDA   88600,EmG,0.017414966277503892,1,Excellent,Match,Tier_1_Extragalactic_High,SIMBAD,1.0,True
5739733550652281856,140.9048325979155,-10.436285193265658,20.164776,0.5946522,0.032467370690937,0.8417633,0.038570665,0.8075354065568041,-0.7381111405389293,1.304531,1.0,9.8977635e-09,2.2944467e-14,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
5083253159578249216,59.20696953106405,-24.496068061406696,20.676163,0.68374443,0.4004392833422746,1.0379994,0.3857799,-0.7470213317050313,0.3180451863602482,1.3125632,1.0,2.8036694e-14,5.2327873e-12,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
5069719782053508736,39.76469826127914,-27.443040954692385,19.49978,0.59742546,0.0077264997841211,0.5304332,0.014566396,-0.894178971113842,0.0056086122163017,1.2548261,1.0,2.3026453e-17,2.7265508e-13,IC 1826,EmG,0.014307129155987287,1,Excellent,Match,Tier_1_Extragalactic_High,SIMBAD,1.0,True
4024244924534836608,174.93761817979706,31.932732228951195,19.648058,0.56240845,-0.1059966751681188,0.4859533,-0.21812111,0.4723420453814864,0.6479344473015497,1.2499937,1.0,3.3624264e-08,2.1733527e-15,,,,0,,NoMatch,Tier_0_Unknown,SIMBAD,1.0,True
