source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,ruwe,parallax_error,pmra_error,pmdec_error,member_prob
54974589252243456,51.10138051310847,17.028752689398832,6.924986699195384,23.900444020916684,17.36766332406815,17.102032,0.9651934,0.08179555,0.09185472,0.071674466,1.0
55006200211566592,51.56012287690564,17.31807389896425,5.7426837456798205,81.06866753901106,-46.75043415246698,15.790123,0.9613823,0.043327853,0.05962374,0.041071463,1.0
55137454413745536,52.09541029198448,17.75549610788578,5.738907744629149,-37.832798604835716,-16.9276343910961,16.756456,1.0351746,0.07492484,0.08090403,0.07144644,1.0
55830249816799232,50.19635641128984,17.656958198831116,6.053451062719244,48.75069152981045,-63.144564282748746,16.168285,1.0918484,0.050368853,0.056567993,0.046511665,1.0
55941987687105152,51.704014341563784,18.46565537968102,7.8936784768049275,-3.2460828644844852,-44.04654074495869,17.063643,1.0274823,0.082112,0.11239645,0.080613464,1.0
56067709968687232,50.03724296206603,18.136133673742417,6.250125294433222,-20.881435564032653,-7.114348427604443,16.168856,1.0494196,0.053970084,0.064522676,0.050236896,1.0
56991059219237120,54.791748487180264,19.207547887914377,6.056342971199637,72.06995848895355,-20.6676588311187,17.857506,1.0283012,0.20190173,0.21306881,0.15134183,1.0
57067131679623296,55.875794765759046,19.661995452483232,7.1245485473750065,30.787554830085142,-27.604578251640604,8.619902,0.99448234,0.01842964,0.020322807,0.014731366,1.0
57180896773738752,54.427173580078886,19.36440490989422,6.218105693055012,12.362749601922193,-2.9997623756929643,10.582277,1.0093788,0.018918188,0.021094859,0.018345125,1.0
57276416846270848,54.099388237601424,19.940239237939398,5.960322969453509,0.8623836097886038,-5.381891429417895,17.228971,1.2428813,0.11968282,0.12622927,0.101294346,1.0
57373723624954240,54.18524458288965,20.096814641742867,5.992489658868957,19.84824231290643,19.136216985758747,16.501774,1.0354185,0.06337635,0.0721222,0.05861014,1.0
57390285017151744,54.79016069234222,20.22861019724162,6.9725864820718035,76.98047346184418,-184.01642022052988,15.554695,1.0702376,0.040536713,0.046310954,0.03401704,1.0
57483056313549056,52.439795358440215,18.905679824653944,6.155273987783717,65.43893509523669,-55.87185349985765,14.945698,0.99152,0.029993061,0.033972066,0.029663382,1.0
57695227697418752,52.73064330488449,19.88228257247376,6.965004177823967,67.17105822675099,-81.51329251930663,14.304666,0.9688992,0.020928925,0.023614546,0.019870106,1.0
57888191988566784,52.51157818116183,20.002987384895764,7.682623050783261,10.64951819168672,-29.81707766656656,16.901531,0.9441786,0.07127004,0.084766045,0.06847477,1.0
58167708459425792,54.468185184252484,20.675465400287575,6.008558634117371,52.01477345994758,1.6331769026411602,15.672273,0.99464875,0.047725897,0.0530647,0.037622064,1.0
58259414601023744,54.2953225979299,21.20261253435869,7.4466370369517705,21.389948908626973,-44.706537060160585,17.220085,1.0088705,0.09406903,0.10902173,0.09140507,1.0
58323907830036864,52.76500543544874,20.742836133065726,5.832030961503096,63.60426801304659,-42.161072931163545,15.262635,1.0312374,0.032611456,0.033339906,0.026080022,1.0
58334559348982528,53.13024633921843,21.005208637982786,6.188394405321108,68.11354302548682,-65.30623679426746,13.686736,1.061015,0.016445722,0.019305421,0.016014902,1.0
58409326139612672,53.564673163410674,20.932238050094995,6.359894150747219,24.30227940558553,-57.536855638891204,16.707933,1.0989275,0.075153634,0.0995531,0.06365383,1.0
60963182414574720,51.081215123554585,20.459074144861866,9.054041213666869,300.25332341320154,-67.19331843414663,13.074271,1.051499,0.016288169,0.020278575,0.015325476,1.0
61006097727719040,51.657914987881455,20.913230069965692,6.458366219934231,15.996142503404812,-9.676484670014089,14.654802,1.0284939,0.029315595,0.03309875,0.023245588,1.0
61353092428079488,50.584406385869464,21.744751763678757,5.553865822278513,5.298299381048838,-25.754807875621413,17.841135,1.0110458,0.16035242,0.23008367,0.16576748,1.0
61431711805816576,52.35760798410313,21.664045524970387,6.380096240437885,-24.288829769874248,-17.233431224716032,15.620009,1.0798801,0.04368724,0.062093787,0.04841027,1.0
61458615480918912,51.67228878522197,21.42516381893058,7.433761641711719,26.924130526035853,-36.46443258956593,17.249916,1.0608729,0.11066859,0.12272352,0.10881902,1.0
61553272263339776,53.256223790202,22.076754425117997,5.937433346908184,-33.78923606632414,-49.187352249904485,17.890312,1.0716202,0.13403647,0.175925,0.13057539,1.0
61855779696693376,51.670574123819236,22.437568339520727,5.966085231008004,20.77349234844774,-75.90513933578697,9.856473,0.9323791,0.016325464,0.018614918,0.014942528,1.0
62104028807382784,50.31235070619188,21.85964129587002,8.159981537545592,24.542875955577827,-49.67946055553374,16.054735,1.0666001,0.055153515,0.061248012,0.04416203,1.0
62600183428519040,50.672371538743825,22.891985840909555,8.512208230876285,36.19620209907041,-43.27638739991738,15.91658,1.0515345,0.050878838,0.09409794,0.054652385,1.0
63052048347383168,56.257022996186365,19.55917548871466,7.392478723407379,20.768730353749167,-43.31698258802733,9.302901,1.1237687,0.022814885,0.023328843,0.015300792,1.0
63077199675790336,56.245265271356516,19.83540840558522,5.776789401599689,19.78416031294953,-21.483757917162393,16.248045,0.9880648,0.053247645,0.06452835,0.04550376,1.0
63119015477320448,56.618221016889024,20.325467448091942,6.308619916827907,-27.02816553533993,-63.56546222792163,13.655222,0.9633901,0.01749111,0.018922841,0.0134550845,1.0
63328953478621184,56.80193052321562,21.230671512331124,6.398833300377293,4.5940328579574565,-31.180083445181744,15.554928,0.95440394,0.035140745,0.041843746,0.034105532,1.0
63331697961210240,56.92144281047824,21.351250885246557,6.370264682949857,-7.988544389096305,-19.62153527319835,12.629957,1.0242852,0.01604645,0.016718121,0.012696092,1.0
63391178965446656,55.62382697122327,20.810895062445955,7.478133274099747,19.635252923015344,-46.74624082918962,16.40713,1.055023,0.08032191,0.0961645,0.072673716,1.0
63403101794266624,55.22804494978107,20.495162376685446,5.745910822375611,33.61495312594986,-32.00830657357978,14.488635,1.0471492,0.025072744,0.0299757,0.02279213,1.0
63576446674056320,55.882857272538615,21.60538705423644,8.455519888101604,24.245616610434602,-49.677755192111036,17.367844,0.97203016,0.09849453,0.11853215,0.09101221,1.0
63775767517959680,58.29362023515577,21.754830877435502,7.155058722884015,-15.755126686618624,17.14824256646016,11.405314,1.2074807,0.02122837,0.02460486,0.016150506,1.0
63911969519658752,57.12901287152747,21.80379629213098,8.496234303616175,91.08328257502981,-48.51842003435579,16.05546,1.0553657,0.052899025,0.06551332,0.04586161,1.0
